report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
158395,08/10/2020 17:06,Albany,NY,USA,Cylinder,"Recorded a small white tictac shaped object silently streak across the sky, just above the church across the street",08/10/2020,N,,https://nuforc.org/sighting/?id=158395
182291,08/10/2020 04:04,Burbank,CA,USA,Sphere,Early morning sighting with communication,07/15/2024,Y,,https://nuforc.org/sighting/?id=182291
159617,08/10/2020 03:00,Osgood,IN,USA,Sphere,"Larger white/candle light colored sphere, stayed within same area the whole time I watched.",09/29/2020,N,,https://nuforc.org/sighting/?id=159617
158384,08/10/2020 02:10,Las Vegas,NV,USA,Disk,It was as big as the mountain with light at angle pointed towards lone mountain,08/10/2020,N,,https://nuforc.org/sighting/?id=158384
158444,08/10/2020 01:03,Eugene,OR,USA,Chevron,"Chevron with multiple rows of dim lights, moved in a perfect straight line across night sky, from south to north, for 15 seconds.",08/11/2020,N,,https://nuforc.org/sighting/?id=158444
158389,08/09/2020 22:35,Chalfont,PA,USA,Triangle,"Dark triangular craft 3 blue lights, being followed by some type of HELICOPTER.",08/09/2020,N,,https://nuforc.org/sighting/?id=158389
178850,08/09/2020 22:18,Oregon,OR,USA,Circle,Circle shaped ship no noise very low to the ground 6 orange lights in a row and 3 in a column on the bottom,10/14/2023,N,,https://nuforc.org/sighting/?id=178850
158381,08/09/2020 22:04,Bangor,PA,USA,Light,"Single light [which I thought was a satellite] passing west of Altair moving north slowly towards Lacerta, split into two lights.  One",08/10/2020,N,,https://nuforc.org/sighting/?id=158381
158403,08/09/2020 22:00,Marlboro,NY,USA,Light,"Lights moving  in deep space along a trajectory, not meteors or satellites",08/10/2020,N,,https://nuforc.org/sighting/?id=158403
158616,08/09/2020 21:45,Woodbridge,VA,USA,Light,A total of 10 orange bright lights move across the sky. No sound 2 at first then 4 then 2 more 2 more. Their was no surface wind. They,08/16/2020,N,,https://nuforc.org/sighting/?id=158616
158379,08/09/2020 21:45,Ottawa,ON,Canada,Triangle,A triangle of lights appears and then disappears.,08/10/2020,N,,https://nuforc.org/sighting/?id=158379
158347,08/09/2020 21:20,Smithfield,RI,USA,Orb,I was on my motorcycle riding west bound on log road. The night was clear and I saw two very bright orange orbs above me. I pulled into,08/09/2020,N,,https://nuforc.org/sighting/?id=158347
158401,08/09/2020 21:20,Sedona,TX,USA,Light,An upwards shooting star from earth to space,08/10/2020,N,,https://nuforc.org/sighting/?id=158401
158380,08/09/2020 20:50,Eastham,MA,USA,Light,"Bright Lights Over beach, with big red light over ocean",08/10/2020,N,,https://nuforc.org/sighting/?id=158380
158352,08/09/2020 17:27,Norfolk,MA,USA,Other,"I was in my pool, looking up and heard an airplane above. I looked and saw a small personal plane flying over head, to the left of the",08/09/2020,N,,https://nuforc.org/sighting/?id=158352
158919,08/09/2020 10:37,Littlerock,CA,USA,,MADAR Node 56,08/25/2020,N,,https://nuforc.org/sighting/?id=158919
158388,08/09/2020 10:30,Hot springs,AR,USA,Triangle,Three white lights in a triangle formation.,08/09/2020,N,,https://nuforc.org/sighting/?id=158388
158675,08/09/2020 06:51,Farmington Hills,MI,USA,,MADAR Node 144,08/18/2020,N,,https://nuforc.org/sighting/?id=158675
158677,08/09/2020 06:30,Garrettsville,OH,USA,,MADAR Node  64,08/18/2020,N,,https://nuforc.org/sighting/?id=158677
158335,08/09/2020 03:38,Hamburg (Germany),,Germany,Circle,Deja Vu of the previous reporting,08/08/2020,N,,https://nuforc.org/sighting/?id=158335
158358,08/09/2020 03:00,Arlington,OR,USA,Light,I was driving on the 84w Arlington oregon Sunday 09 saw this bright light going down at scary and incredible  speed for two secs,08/09/2020,N,,https://nuforc.org/sighting/?id=158358
158372,08/09/2020 03:00,Lynden,WA,USA,Light,"My wife and i saw 2 bright lights to the southeast. We thought planets at first, but then they abruptly faded away.",08/09/2020,N,,https://nuforc.org/sighting/?id=158372
158356,08/09/2020 01:35,Ballwin,MO,USA,Unknown,"strange sounding craft after severe storm flew over our home twice, or there were two craft",08/09/2020,N,,https://nuforc.org/sighting/?id=158356
158463,08/09/2020 01:30,London (Canada),ON,Canada,Triangle,2 people see something different experience,08/11/2020,N,,https://nuforc.org/sighting/?id=158463
158375,08/09/2020 01:00,Twin Falls,ID,USA,Diamond,One ufo stayed still for hours after half an hour of spotting it something shot out yet the first object remained still continuing to f,08/09/2020,N,,https://nuforc.org/sighting/?id=158375
158474,08/09/2020 00:39,Easley,SC,USA,Rectangle,"Around 12:39 a.m. I saw two orange/red orbs/lights side by side sitting stationary above my apartment building.

The lights quickly c",08/12/2020,N,,https://nuforc.org/sighting/?id=158474
158423,08/09/2020 00:20,Lexington,KY,USA,Orb,"Awoke. Felt &quot;compelled&quot; to step out into my backyard, overlooking the University of Kentucky. Glowing elongated orb caught my",08/08/2020,N,,https://nuforc.org/sighting/?id=158423
158362,08/09/2020 00:00,Waterford,CA,USA,Triangle,I was in the hottub with my mom looking at the stars when we saw the lights in the triangle shape glide across the sky then hover up.,08/09/2020,N,,https://nuforc.org/sighting/?id=158362
158364,08/08/2020 23:30,Pittsburgh,PA,USA,Circle,"Circular UFO resembling a Roomba hovered 50yds behind our house, just over the neighbor’s house",08/09/2020,N,,https://nuforc.org/sighting/?id=158364
158398,08/08/2020 23:30,Apex,NC,USA,Light,Jordan Lake ufo light,08/10/2020,N,,https://nuforc.org/sighting/?id=158398
184983,08/08/2020 23:23,Long Beach,MN,USA,Triangle,"Clear night during Perseus meteor shower, only viewer out of 10 present.",12/10/2024,N,,https://nuforc.org/sighting/?id=184983
158425,08/08/2020 23:21,Lynnville,TN,USA,Light,"Three lights at 282 degrees West (above Columbia, Tennessee) in sky. Only one was shifting from side to side and up and down in motion",08/08/2020,N,,https://nuforc.org/sighting/?id=158425
158392,08/08/2020 23:15,Sandy,UT,USA,Oval,Opaque oval object moving north to south,08/09/2020,N,,https://nuforc.org/sighting/?id=158392
158300,08/08/2020 23:00,West Jordan,UT,USA,Triangle,"It looked like a giant kite or glider, it looked like a flock of birds but birds don't fly around at this time. We saw about 3 of them",08/07/2020,N,,https://nuforc.org/sighting/?id=158300
158354,08/08/2020 23:00,Rockport,ME,USA,Orb,Was laying in the grass outside my backyard and noticed an orangish orb moving south east between Liconville and Camden. The orb then m,08/09/2020,N,,https://nuforc.org/sighting/?id=158354
158386,08/08/2020 22:30,Windover,UT,USA,Light,A friend and I were camping west of the Bonneville salt flats.we were located 8 miles west in the mountains above Bonneville. We had be,08/09/2020,N,,https://nuforc.org/sighting/?id=158386
158409,08/08/2020 22:30,Johnston,OH,USA,Circle,"Dim ""stars"" moving fast across the sky, illuminated the clouds",08/09/2020,N,,https://nuforc.org/sighting/?id=158409
158353,08/08/2020 22:28,Cranford,NJ,USA,Orb,Red Orb Seen Being Chased By Military Aircraft Over Cranford NJ,08/09/2020,N,,https://nuforc.org/sighting/?id=158353
158394,08/08/2020 22:25,Dayton,NV,USA,Other,Leading and trailing &quot;stars&quot; moving in perfectly straight trajectory across Northern Nevada (Dayton) night sky.,08/09/2020,N,,https://nuforc.org/sighting/?id=158394
158323,08/08/2020 22:20,Zanesville,OH,USA,Light,Unusual lights observed in the sky,08/08/2020,N,,https://nuforc.org/sighting/?id=158323
158373,08/08/2020 22:19,Westfield,NJ,USA,Other,"After hearing a loud similar to a train combine with a plane passing overhead, I looked up and saw a bean shape flat object about 30 ft",08/09/2020,N,,https://nuforc.org/sighting/?id=158373
158320,08/08/2020 22:17,Commack,NY,USA,Circle,Strange flying circles with bright green lights,08/08/2020,N,,https://nuforc.org/sighting/?id=158320
158327,08/08/2020 22:15,New York,NY,USA,Other,"We were on a rooftop viewing the Persiuds when the glowing green ufo passed directly overhead at a low altitude, followed by what sound",08/08/2020,N,,https://nuforc.org/sighting/?id=158327
158355,08/08/2020 22:15,Pittsburgh,PA,USA,Unknown,5 people and myself witnessed a string of objects grouped tightly together high in the western sky  ((Starlink satellites?)),08/09/2020,N,,https://nuforc.org/sighting/?id=158355
158393,08/08/2020 22:15,Pittsburgh,PA,USA,Formation,Clear night spotting of an estimated 14 to 18 bright close lights non uniformly crossed above stopped then moved on turned immediately,08/09/2020,N,,https://nuforc.org/sighting/?id=158393
158399,08/08/2020 22:15,Plainview,NY,USA,Other,5 other witnesses and I saw a glowing green figure 8 speeding past out house. With a military jet chasing it along with 3 military chop,08/10/2020,N,,https://nuforc.org/sighting/?id=158399
181891,08/08/2020 22:09,Lake Charles,LA,USA,Triangle,Filmed an unusual light in sky that transormed into multiple lights.,06/16/2024,Y,,https://nuforc.org/sighting/?id=181891
158287,08/08/2020 22:00,Surabaya (Indonesia),,Indonesia,Light,Glowing green dot in the sky appeared for over an hour,08/08/2020,N,,https://nuforc.org/sighting/?id=158287
158322,08/08/2020 22:00,Flushing,NY,USA,Other,Object flying straight path north west 3 orbs blue green in color with a center object making a roaring noise moving at a high rate of,08/08/2020,N,,https://nuforc.org/sighting/?id=158322
158326,08/08/2020 22:00,Mentor,OH,USA,Circle,No processor! Circle of faint reddish glow traveling from south to north in the dark. It stopped then moved and stopped again and moved,08/08/2020,N,,https://nuforc.org/sighting/?id=158326
158342,08/08/2020 22:00,Hamburg (Wilhelmsburg)(Germany),,Germany,Light,"Green light, moving EXTREM fast from one Point to another .many times. Disappeared many times aswel like it was playing hide and seek .",08/08/2020,N,,https://nuforc.org/sighting/?id=158342
158496,08/08/2020 21:58,West Chester,OH,USA,Sphere,Bright orange spherical object with flames rose in the east in front of the moon.,08/12/2020,N,,https://nuforc.org/sighting/?id=158496
158363,08/08/2020 21:50,Estill Springs,TN,USA,Light,Two balls of light dancing then disappear over horizon,08/09/2020,N,,https://nuforc.org/sighting/?id=158363
158691,08/08/2020 21:45,Nutley,NJ,USA,Cigar,AN UNEXPECTED EVENT IN THE NIGHT SKY....,08/18/2020,N,,https://nuforc.org/sighting/?id=158691
158346,08/08/2020 21:33,Greenville,OH,USA,Light,At 21:33pm August the 8th 2020 our backyard security camera recorded a very bright pulsating flash that lasted approximately 12 seconds,08/09/2020,N,,https://nuforc.org/sighting/?id=158346
158365,08/08/2020 21:30,Chesterton,IN,USA,Light,Orange ball of light,08/09/2020,N,,https://nuforc.org/sighting/?id=158365
158329,08/08/2020 21:25,Highland Village,TX,USA,Light,Two people view bright circular object zig zagging in sky over park,08/08/2020,N,,https://nuforc.org/sighting/?id=158329
158426,08/08/2020 21:15,Merced,CA,USA,Circle,They looked like a group of stars moving.,08/08/2020,N,,https://nuforc.org/sighting/?id=158426
184017,08/08/2020 21:05,Ashford,England,United Kingdom,Light,Bright white light in sky turning red,11/11/2024,Y,,https://nuforc.org/sighting/?id=184017
158312,08/08/2020 20:30,Boise,ID,USA,Circle,UFO BOISE IDAhO 8/8/2020 between 8:30-9:30 p.m.,08/08/2020,N,,https://nuforc.org/sighting/?id=158312
158348,08/08/2020 20:30,Wallingford,CT,USA,Light,Three objects in succession with red flashing lights,08/09/2020,N,,https://nuforc.org/sighting/?id=158348
158422,08/08/2020 20:30,Yakima,WA,USA,Fireball,"Comet shaped object over hills outside of town, silver/reflective, appeared stationary.",08/08/2020,N,,https://nuforc.org/sighting/?id=158422
158734,08/08/2020 20:00,Islip,NY,USA,Light,I toke my dog out and noticed a light blue light flickering.At first I thought it was a plane until I noticed its flight characteristic,08/19/2020,N,,https://nuforc.org/sighting/?id=158734
158336,08/08/2020 20:00,Pikesville,MD,USA,Circle,Round circular arial craft flying in air,08/08/2020,N,,https://nuforc.org/sighting/?id=158336
158313,08/08/2020 19:50,Broomfield,CO,USA,Other,Silver/metallic toroidal object seen tumbling northbound during daylight.,08/08/2020,N,,https://nuforc.org/sighting/?id=158313
158330,08/08/2020 19:50,Nashville,TN,USA,Sphere,On August 8 in Nashville TN at around 7:50 to 8:20 pm I and 4 other people saw 2 black dots/spheres in the air.,08/08/2020,N,,https://nuforc.org/sighting/?id=158330
158692,08/08/2020 19:45,Nutley,NJ,USA,Cigar,"As I was viewing the planet Jupiter at night with a high-power binocular (25x100), a bright cigar-shaped object shot upwards very quick",08/18/2020,N,,https://nuforc.org/sighting/?id=158692
158332,08/08/2020 19:25,Tunkhannock,PA,USA,Cigar,Luminescent cigar shape craft in daylight.,08/08/2020,N,,https://nuforc.org/sighting/?id=158332
158324,08/08/2020 17:00,New York City (Brooklyn),NY,USA,Cross,"8 white cross shaped objects flying from west to east, then 2 hovering and moving south.",08/08/2020,N,,https://nuforc.org/sighting/?id=158324
158340,08/08/2020 15:00,Jerome,ID,USA,Circle,Bright silver circular object with bright white lights around perimeter hoovering in sky.,08/08/2020,N,,https://nuforc.org/sighting/?id=158340
158291,08/08/2020 14:30,Lockport/Romeoville,IL,USA,Formation,"I was doing food delievry late at night to Lockport,IL from Romeoville at a little after 2am and I saw a string of lights low in the sk",08/08/2020,N,,https://nuforc.org/sighting/?id=158291
158339,08/08/2020 13:00,Daphne,AL,USA,Sphere,Very reflective or pulsating white light seen above Daphne AL in broad daylight.,08/08/2020,N,,https://nuforc.org/sighting/?id=158339
158507,08/08/2020 12:50,Stanley,ID,USA,Unknown,appeared as a star or planet however remained static in the daylight sky ~30degrees off horizon for ~7hrs,08/13/2020,N,,https://nuforc.org/sighting/?id=158507
158445,08/08/2020 12:50,Paducah,KY,USA,Light,Light disc’s,08/11/2020,N,,https://nuforc.org/sighting/?id=158445
158361,08/08/2020 12:45,Westerville,OH,USA,Unknown,pulsing object seen extremely high in the noon sky...,08/09/2020,N,,https://nuforc.org/sighting/?id=158361
158428,08/08/2020 11:30,Sydney (Australia),,Australia,Disk,"Disk tumbling changing direction quickly, half the size of a plane.",08/08/2020,N,,https://nuforc.org/sighting/?id=158428
158506,08/08/2020 08:00,Ketchum,ID,USA,Other,"Mysterious object in the skies of Idaho, disappears after 2 hrs.",08/12/2020,N,,https://nuforc.org/sighting/?id=158506
158298,08/08/2020 04:40,Glenoma,WA,USA,Cylinder,Me and my buddy who I carpool with where driving home it was about 4:40 am and we seen a string of lights just over the hillside skylin,08/07/2020,N,,https://nuforc.org/sighting/?id=158298
158383,08/08/2020 04:02,Glide,OR,USA,Light,Slow flashing light over ridge. Three of us watched for an hour. Stopped flashing after we all noticed. Looks like plasma on video.,08/10/2020,N,,https://nuforc.org/sighting/?id=158383
164946,08/08/2020 03:30,Asbury park,NJ,USA,Light,"A brilliant fiery beam of light shot into view coming out nowhere, moving faster than any aircraft drone or boat - couldn’t explain.",10/11/2021,N,,https://nuforc.org/sighting/?id=164946
158295,08/08/2020 03:24,Hillside,NJ,USA,Circle,Only seeable thru telescope blue and green discs floating for about 3 hours,08/08/2020,N,,https://nuforc.org/sighting/?id=158295
158289,08/08/2020 02:35,Racine,WI,USA,Light,A line of UFOs in the sky headed east toward lake Michigan. Must of been 16 square/rectangular light objects flying in close line follo,08/08/2020,N,,https://nuforc.org/sighting/?id=158289
158288,08/08/2020 01:00,Weiser,ID,USA,Changing,I have 36 minutes of phone video of a unknown object. The craft was all over the sky and moving strangely it was also changing colors.,08/08/2020,N,,https://nuforc.org/sighting/?id=158288
164067,08/08/2020 00:40,Green Springs,OH,USA,Triangle,"Started seeing this one flashing white light. All of a sudden it turned sideways and became 2 lights. About a half hour later, I was wa",07/14/2021,N,,https://nuforc.org/sighting/?id=164067
158385,08/08/2020 00:00,Verona,PA,USA,Other,Silver metallic pyramid shaped object rotating heading east.,08/09/2020,N,,https://nuforc.org/sighting/?id=158385
158344,08/07/2020 23:28,Riverside,CA,USA,Orb,I saw 2 orange glowing circles/orbs. They were above the trees and in front of the mountain. I was facing south. I captured one of the,08/08/2020,N,,https://nuforc.org/sighting/?id=158344
158250,08/07/2020 23:00,Riverview,FL,USA,Fireball,"Fireball with noticeable tail moving through sky, stops leaving just a dot then disappears.",08/07/2020,N,,https://nuforc.org/sighting/?id=158250
159332,08/07/2020 23:00,Lusby,MD,USA,,Interaction with ET about them intervening in our world issues,09/12/2020,N,,https://nuforc.org/sighting/?id=159332
158593,08/07/2020 22:20,Kennebunkport,NY,USA,Circle,We saw UFOs.,08/15/2020,N,,https://nuforc.org/sighting/?id=158593
158349,08/07/2020 22:14,Powder Springs,GA,USA,Sphere,"Bright Sphere of light witnessed by five in Powder Springs, Ga.",08/09/2020,N,,https://nuforc.org/sighting/?id=158349
158299,08/07/2020 22:00,Los Angeles/Highland Park,CA,USA,Light,"Saw a bright light suddenly appear, flashed, moved and quickly disappeared",08/07/2020,N,,https://nuforc.org/sighting/?id=158299
158307,08/07/2020 19:00,Irving,TX,USA,Circle,I WAS WALKING OUTSIDE WITH MY MOM WHEN I SPOTTED A RED FLASHING DOT IN THE SKY. AS SOON AS I TOOK A PICTURE IT STARTED MOVING PRETTY FA,08/07/2020,N,,https://nuforc.org/sighting/?id=158307
158331,08/07/2020 09:40,Boise,ID,USA,Disk,Headed  east bound on I84 at about 940am. Saw 2 extremely bright orbs in the sky. They were stationary. On winked out in front of me. A,08/08/2020,N,,https://nuforc.org/sighting/?id=158331
158303,08/07/2020 09:30,Mountain View,AR,USA,Light,Out in an area with no light pollution.  Incredible lights shooting across the the night sky then dissapearing.  Also small lights trav,08/07/2020,N,,https://nuforc.org/sighting/?id=158303
158256,08/07/2020 04:40,Kelso,WA,USA,Oval,Oval shaped object about 200' long.,08/07/2020,N,,https://nuforc.org/sighting/?id=158256
158253,08/07/2020 04:39,Hermiston,OR,USA,Cigar,Silent lighted cigar floats over Eastern Oregon.,08/07/2020,N,,https://nuforc.org/sighting/?id=158253
158249,08/07/2020 04:30,Yamhill,OR,USA,Rectangle,I saw a long object (maybe 3/4 mile long) on the sky moving very slowly without any sound. It looked like a strip of LED lights.,08/07/2020,N,,https://nuforc.org/sighting/?id=158249
158545,08/07/2020 04:30,Scappoose,OR,USA,Cigar,Long silver cigar shaped object witnessed moving slowly across sky from east to west.,08/14/2020,N,,https://nuforc.org/sighting/?id=158545
158269,08/07/2020 04:25,Hamburg (Germany),,Germany,Circle,"Observed ufo heading towards the moon early this morning for the first time in Hamburg, Germany",08/06/2020,N,,https://nuforc.org/sighting/?id=158269
158674,08/07/2020 04:10,Shell,WY,USA,Cylinder,"Bright white cylindrical object, a mile long in size over the Bighorn mountains.",08/18/2020,N,,https://nuforc.org/sighting/?id=158674
158257,08/07/2020 04:02,Jerome,ID,USA,Other,"I was leaving my home around early 4 am and spotting a slow moving but very obvious diagnol line, it was too slow to be any notable air",08/07/2020,N,,https://nuforc.org/sighting/?id=158257
158292,08/07/2020 04:02,Great Falls,MT,USA,Unknown,"6-8 white lights in a straight, horizontal line, moving very slowly west to east above the Missouri River near Malmstrom AFB.",08/08/2020,N,,https://nuforc.org/sighting/?id=158292
158277,08/07/2020 04:00,Onalaska,WA,USA,Cigar,I went outside around 4:45 am a bright light in the sky caught my eye. At first I thought thought it was a comet but realized it was a,08/07/2020,N,,https://nuforc.org/sighting/?id=158277
158305,08/07/2020 04:00,Moses Lake,WA,USA,Rectangle,I woke up about 3:50am.  Went outside to look at the stars.  I looked up and to my amazement there was a flying object that looked like,08/07/2020,N,,https://nuforc.org/sighting/?id=158305
158408,08/07/2020 04:00,Zillah,WA,USA,Formation,Straight line of satellites bunched close together moving SW to north.  ((Starlink satellites?)),08/10/2020,N,,https://nuforc.org/sighting/?id=158408
158260,08/07/2020 03:07,Salem,OR,USA,Cylinder,"1 cylinder shapes ufo, at a down word angle, white with blue hues seen by 4.",08/07/2020,N,,https://nuforc.org/sighting/?id=158260
158259,08/07/2020 03:05,Olympia,WA,USA,Formation,linear object with white round lights going down or across sky to East,08/07/2020,N,,https://nuforc.org/sighting/?id=158259
159006,08/07/2020 03:03,Eugene,OR,USA,Light,"Looking North towards Coburg hills. I saw a bright white long line of light.  Nothing flashing, no other colors.  I took a photo and it",08/29/2020,N,,https://nuforc.org/sighting/?id=159006
158258,08/07/2020 03:00,Minden,NV,USA,Rectangle,Slow moving yellow rectangular object . Seen for 20-30 seconds .. No sound !,08/07/2020,N,,https://nuforc.org/sighting/?id=158258
158274,08/07/2020 03:00,Klamath Falls,OR,USA,Egg,"Cloaked egg shaped ufo with a thin strip of illumination surrounding it at a 45 degree angle, moving at a relatively slow speed.",08/07/2020,N,,https://nuforc.org/sighting/?id=158274
158265,08/07/2020 01:00,Orlando,FL,USA,Circle,I was walking towards Orange blossom trail and I look up and I seen a dark Orange circle object floating towards the sky it's keeps goi,08/06/2020,N,,https://nuforc.org/sighting/?id=158265
158263,08/06/2020 23:30,Tacoma,WA,USA,Other,Hovering craft by Tacoma Wa,08/07/2020,N,,https://nuforc.org/sighting/?id=158263
158275,08/06/2020 23:00,Alta Loma,CA,USA,Light,"Was standing in my backyard, looked to the southern sky and saw what looked like a red star. A small light, looked far off woth a red h",08/07/2020,N,,https://nuforc.org/sighting/?id=158275
158271,08/06/2020 22:30,Edgewood,WA,USA,Unknown,My buddy and I were smoking in an open field when we both were struck with a very bright light that blinded us for a second. Our best g,08/07/2020,N,,https://nuforc.org/sighting/?id=158271
158924,08/06/2020 22:00,Youngsville,PA,USA,Formation,I Was sitting outside enjoying the night sky. I looked to the north and saw ufo's in a formation.  They were a very bright solid white.,08/27/2020,N,,https://nuforc.org/sighting/?id=158924
158254,08/06/2020 21:15,Boston,MA,USA,Light,Orange lights in loose formation spotted over eastern Boston,08/07/2020,N,,https://nuforc.org/sighting/?id=158254
158248,08/06/2020 20:45,Antioch,CA,USA,Circle,My boyfriend and I were stargazing in our backyard looking SE at Jupiter and Saturn when what appeared to be a star inbetween them star,08/07/2020,N,,https://nuforc.org/sighting/?id=158248
158270,08/06/2020 20:00,Janesville,WI,USA,Other,Small ball,08/06/2020,N,,https://nuforc.org/sighting/?id=158270
158264,08/06/2020 19:30,Sunset,UT,USA,Other,Pill shaped rounded ends,08/06/2020,N,,https://nuforc.org/sighting/?id=158264
158242,08/06/2020 16:00,Dania Beach,FL,USA,Circle,Metallic ball flying.,08/06/2020,N,,https://nuforc.org/sighting/?id=158242
167590,08/06/2020 15:05,,,Netherlands,Cylinder,Cylinder shaped rotating horizonatally,04/25/2022,Y,,https://nuforc.org/sighting/?id=167590
158680,08/06/2020 13:17,Windham,OH,USA,,MADAR Node 55,08/18/2020,N,,https://nuforc.org/sighting/?id=158680
158240,08/06/2020 12:00,"54 39 44.6s ,36 11 42.5w",,South Georgia and the south sandwich islands,Cigar,Large crash landed craft on google earth,08/06/2020,N,,https://nuforc.org/sighting/?id=158240
158561,08/06/2020 10:01,Livermore,CA,USA,Light,"Blue light, saucer maybe cylinder shaped. A bright blue that faded into lighter blue/ white . Driving West on 84 in Livermore and saw i",08/15/2020,N,,https://nuforc.org/sighting/?id=158561
158297,08/06/2020 04:00,Iuka,IL,USA,Sphere,Translucent metallic sphere full of color,08/07/2020,N,,https://nuforc.org/sighting/?id=158297
158378,08/06/2020 04:00,Holiday,FL,USA,Circle,"i was looking through my telescope at the planet they call venus, but it doesnt look like a planet. It does not flicker like all the ot",08/10/2020,N,,https://nuforc.org/sighting/?id=158378
158643,08/05/2020 23:35,Sycamore,IL,USA,Oval,"I was driving home from my sisters around 11:30pm at night Wednesday, Aug 5th 2020. About a mile from home I noticed a bright object in",08/17/2020,N,,https://nuforc.org/sighting/?id=158643
158233,08/05/2020 22:00,Gardner,KS,USA,Light,"It was a huge ball of light it zoomed across the sky, but it was like right above the tree line above Walmart and stayed still then it",08/06/2020,N,,https://nuforc.org/sighting/?id=158233
158232,08/05/2020 21:20,Woodstock,VT,USA,Rectangle,"Enormous, long, low flying ship flying Westbound over Woodstock, Vermont.",08/06/2020,N,,https://nuforc.org/sighting/?id=158232
158843,08/05/2020 21:15,Watertown,MA,USA,Sphere,Sphere of light went across sky at odd trajectory then quickly left atmosphere. Space station crossed sky about 1 minute later,08/22/2020,N,,https://nuforc.org/sighting/?id=158843
158236,08/05/2020 20:50,Los Angeles (Watts),CA,USA,Light,White star like object seen Los angeles,08/05/2020,N,,https://nuforc.org/sighting/?id=158236
158500,08/05/2020 20:50,Los Angeles (Watts},CA,USA,Light,White star like object seen Los angeles,08/12/2020,N,,https://nuforc.org/sighting/?id=158500
158441,08/05/2020 20:50,Bath,ME,USA,Light,"Very bright red light in W/SW sky- color quivered, and it moved slightly then turned bright double red lights, followed by bright white",08/11/2020,N,,https://nuforc.org/sighting/?id=158441
158243,08/05/2020 20:43,Sarasota,FL,USA,Oval,2 Oval shaped objects in north sky.,08/06/2020,N,,https://nuforc.org/sighting/?id=158243
158231,08/05/2020 20:30,Delanco,NJ,USA,Sphere,5 Orange Glowing Spherical Objects.  ((NUFORC Note:  Later identified as sky lanterns.  PD)),08/06/2020,N,,https://nuforc.org/sighting/?id=158231
158251,08/05/2020 19:29,Pasadena,CA,USA,Cross,Will email video,08/07/2020,N,,https://nuforc.org/sighting/?id=158251
