report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
84148,09/25/2011 22:30,Charlton,MA,USA,Other,Bright Pulsating Moving Light/Object.   ((NUFORC Note:  Sirius??  PD)),09/26/2011,N,,https://nuforc.org/sighting/?id=84148
84732,09/25/2011 22:00,Tenino,WA,USA,Light,"Bright lights in sky moving perpendicular, coming together as one and lifting away to space, vanished",10/23/2011,N,,https://nuforc.org/sighting/?id=84732
84292,09/25/2011 21:00,Anaheim,CA,USA,Triangle,Three lights flying in triangular formation but did not move in a way that could have been a simple military formation.,10/02/2011,N,,https://nuforc.org/sighting/?id=84292
84149,09/25/2011 21:00,Florence,OR,USA,Light,"Red lights over Florence, Oregon",09/26/2011,N,,https://nuforc.org/sighting/?id=84149
84181,09/25/2011 21:00,Bend,OR,USA,Unknown,"Pulsing, rotating red and green lights with flashes of white light in NE sky every night.  ((NUFORC Note:  Sirius??  PD))",09/27/2011,N,,https://nuforc.org/sighting/?id=84181
84170,09/25/2011 20:55,Johnson,VT,USA,Light,Two Silent Bright Lights Move In Formation,09/27/2011,N,,https://nuforc.org/sighting/?id=84170
84140,09/25/2011 20:46,Ft. Smith,AR,USA,Light,"We saw a single, non-flashing green light at night over Ft. Smith, AR and never heard it make a sound.",09/25/2011,N,,https://nuforc.org/sighting/?id=84140
84169,09/25/2011 20:30,Glenarm,IL,USA,Unknown,Corkscrew chemtrail in air from unknown object,09/27/2011,N,,https://nuforc.org/sighting/?id=84169
84141,09/25/2011 20:22,Dolores,CO,USA,Light,Red light traveling north to south the reversed direction,09/25/2011,N,,https://nuforc.org/sighting/?id=84141
84139,09/25/2011 19:30,Gulfport,MS,USA,Fireball,I was driving on I-10 West bound and about to exit onto Hwy 49 South into Gulfport when I saw a bright multi-colored light streaking ou,09/25/2011,N,,https://nuforc.org/sighting/?id=84139
84150,09/25/2011 19:30,Philadelphia,PA,USA,Unknown,"I videoed on my cell Phone little flashing blue lights for about 5 minutes. Also, the entire night sky would flash blue.",09/26/2011,N,,https://nuforc.org/sighting/?id=84150
84350,09/25/2011 18:10,Marcell,MN,USA,Circle,Brilliant bright white light that seemed to be floating across the sky and then suddenly disappeared.,10/05/2011,N,,https://nuforc.org/sighting/?id=84350
84245,09/25/2011 17:00,Marion,AR,USA,Disk,Disc with amber orbes and cloudy gray craft.,09/30/2011,N,,https://nuforc.org/sighting/?id=84245
84132,09/25/2011 06:00,Portland,OR,USA,Light,Yellow/Orange light ball with blinking lights over Sauvie Island,09/25/2011,N,,https://nuforc.org/sighting/?id=84132
85132,09/25/2011 05:30,Westminster,CA,USA,Unknown,UFO shoots up into the sky from outside my window at about 5- 5:30 am. computer freezes and no sound after that.,11/03/2011,N,,https://nuforc.org/sighting/?id=85132
84751,09/25/2011 04:45,Glendale (Luke Airforce Base),AZ,USA,Sphere,"UFO over Luke AFB Glendale,AZ",10/23/2011,N,,https://nuforc.org/sighting/?id=84751
142039,09/25/2011 02:15,Tallahassee,FL,USA,Sphere,2 lights moving south spin around each other and then vanish.,07/03/2018,N,,https://nuforc.org/sighting/?id=142039
84128,09/25/2011 01:10,Dayton,OH,USA,Light,"Red spherical light flew overhead in Dayton, Ohio.",09/24/2011,N,,https://nuforc.org/sighting/?id=84128
84184,09/24/2011 23:30,Lemoore,CA,USA,Cross,"The stars are visible and look normal. This looks to be very high altitude, and appears to rotate slowly. It's mainly bright yellow lig",09/27/2011,N,,https://nuforc.org/sighting/?id=84184
84941,09/24/2011 23:25,Miami,FL,USA,Other,Witnessed a silent arrowhead shaped craft that blended in with the night sky and clouds,10/27/2011,N,,https://nuforc.org/sighting/?id=84941
84134,09/24/2011 23:20,Clemson,SC,USA,Cylinder,Observed large bright orange fiery object over Clemson SC night sky near midnight.,09/25/2011,N,,https://nuforc.org/sighting/?id=84134
84126,09/24/2011 23:00,Fairport,NY,USA,Formation,"2 large lights in the sky with a orange glow. At first thought to be a plane flying very low and quite, however they joined together to",09/24/2011,N,,https://nuforc.org/sighting/?id=84126
84129,09/24/2011 22:38,Palm Desert,CA,USA,Light,palm desert  ((NUFORC Note:  We suspect a sighting of a star.  PD)),09/24/2011,N,,https://nuforc.org/sighting/?id=84129
84330,09/24/2011 22:30,Davenport,FL,USA,Disk,"Domed Disc in the skies of Davenport, FL 9/24/2011",10/04/2011,N,,https://nuforc.org/sighting/?id=84330
84130,09/24/2011 22:30,Stratford,CT,USA,Other,Several orange lights moving in unison across the night sky.,09/25/2011,N,,https://nuforc.org/sighting/?id=84130
84400,09/24/2011 22:00,Burnsville,MN,USA,Unknown,Hovering Object Near Cliff Rd/Portland Ave S,10/08/2011,N,,https://nuforc.org/sighting/?id=84400
84127,09/24/2011 21:30,Santa Barbara,CA,USA,Light,((HOAX??))  huge blue violet light,09/24/2011,N,,https://nuforc.org/sighting/?id=84127
84154,09/24/2011 20:50,Petersfield (Canada),MB,Canada,Sphere,((HOAX??))  Ball of fire 30 east from north 27 off ground.,09/26/2011,N,,https://nuforc.org/sighting/?id=84154
84797,09/24/2011 20:35,Lakin,KS,USA,Light,Single brilliant light moving from southwest to northeast at moderate speed.  ((NUFORC Note:  Possible satellite or ISS??  PD)),10/25/2011,N,,https://nuforc.org/sighting/?id=84797
84121,09/24/2011 20:30,Wyandotte,MI,USA,Fireball,red fireball object saucer like flying object,09/24/2011,N,,https://nuforc.org/sighting/?id=84121
87294,09/24/2011 20:00,Wyandotte,MI,USA,Cylinder,"Wyandotte,  MI  Cylinder/1min/14secs    Craft with rotating  door",02/21/2012,N,,https://nuforc.org/sighting/?id=87294
84120,09/24/2011 15:00,Newaygo,MI,USA,Cigar,Today I saw a craft that I thought may be a plane. Long silver shape as you would see when a plane is side ways. I did not see a tail s,09/24/2011,N,,https://nuforc.org/sighting/?id=84120
84151,09/24/2011 14:25,Estes Park,CO,USA,Sphere,Unknown round object and additional objects over Colorado Rockies,09/26/2011,N,,https://nuforc.org/sighting/?id=84151
84119,09/24/2011 14:00,Toronto (Canada),ON,Canada,Sphere,"Two silver spheres were seen in the north east sky.

 The objects could have been two weather balloons but they were very far away an",09/24/2011,N,,https://nuforc.org/sighting/?id=84119
84124,09/24/2011 11:15,Maryville,TN,USA,Triangle,Green and red lights from a bright object moving.  ((NUFORC Note:  We suspect a sighting of a twinkling star.  PD)),09/24/2011,N,,https://nuforc.org/sighting/?id=84124
84112,09/24/2011 04:30,Amarillo,TX,USA,Circle,Two bright flashing round objects moveing in all directions then stoping ubruptly,09/24/2011,N,,https://nuforc.org/sighting/?id=84112
84113,09/24/2011 03:48,Las Vegas,NV,USA,Oval,Five green lights in an oval form appeared and disappeared from the clouds,09/24/2011,N,,https://nuforc.org/sighting/?id=84113
84171,09/24/2011 03:40,St. Augustine,FL,USA,Circle,A SPINNING CIRCLE THAT HAD LIGHT ON IT THAT CHANGED COLORS.  ((NUFORC Note:  We suspect a sighting of a twinkling star.  PD)),09/27/2011,N,,https://nuforc.org/sighting/?id=84171
84177,09/24/2011 03:30,Las Vegas,NV,USA,Light,I noticed a bright blue light in the middle of the sky.  ((NUFORC Note:  We suspect a sighting of a twinkling star.  PD)),09/27/2011,N,,https://nuforc.org/sighting/?id=84177
84111,09/24/2011 02:35,Bellevue,WA,USA,Light,Two small crafts flying around.,09/24/2011,N,,https://nuforc.org/sighting/?id=84111
84104,09/24/2011 01:20,Pasco,FL,USA,Unknown,Moving fast with flashing colors,09/23/2011,N,,https://nuforc.org/sighting/?id=84104
84936,09/24/2011 00:00,Kimball,WI,USA,Diamond,Diamond craft lit up night.,10/27/2011,N,,https://nuforc.org/sighting/?id=84936
183233,09/23/2011 23:00,Gatlinburg,TN,USA,Fireball,What we thought was a shooting star changed directions,09/28/2024,N,,https://nuforc.org/sighting/?id=183233
84189,09/23/2011 23:00,Indian Rocks Beach,FL,USA,Other,2 lights spread probably 30 feet across from what i can tell than 1 more appeared in the center when it flew behind trees it was gone,09/28/2011,N,,https://nuforc.org/sighting/?id=84189
84103,09/23/2011 22:57,Mechanicsburg,PA,USA,Triangle,Triangular object with 3 lights seen flying above Interstate 81 near 581,09/23/2011,N,,https://nuforc.org/sighting/?id=84103
84135,09/23/2011 21:15,Hugo,MN,USA,Other,Flame in the sky,09/25/2011,N,,https://nuforc.org/sighting/?id=84135
84153,09/23/2011 20:00,Miami,FL,USA,Circle,I turned around and glanced up at the black sky and saw a white round object larger than a normal star sloping down very slowly. I thou,09/26/2011,N,,https://nuforc.org/sighting/?id=84153
84118,09/23/2011 19:50,Happy Valley,OR,USA,Fireball,"Two separate fireballs descending slowly, in different parts of sky,one touching ground very near us, the far one vanishing at horizon",09/24/2011,N,,https://nuforc.org/sighting/?id=84118
84125,09/23/2011 19:15,Island Park,NY,USA,Fireball,One fireball floating slowly up and down in the sky  a circle with fire in it my husband and I both saw it,09/24/2011,N,,https://nuforc.org/sighting/?id=84125
84155,09/23/2011 18:55,Ann Arbor/Saline,MI,USA,Other,"Grey hourglass-like shaped object hovering, then disappeared behind clouds.",09/26/2011,N,,https://nuforc.org/sighting/?id=84155
86621,09/23/2011 18:45,Waynesboro,GA,USA,Unknown,While riding in car I snapped a picture of this craft moving north at a high rate of speed.,01/16/2012,N,,https://nuforc.org/sighting/?id=86621
84302,09/23/2011 18:00,Lubbock,TX,USA,Light,2 Bright Lights in the West Texas,10/03/2011,N,,https://nuforc.org/sighting/?id=84302
84110,09/23/2011 16:30,Munford,TN,USA,Disk,my son was taking picture with his ipad over an old barn we have on our property and when he looked on one of the pictures the image th,09/24/2011,N,,https://nuforc.org/sighting/?id=84110
84096,09/23/2011 13:19,Yakima,WA,USA,Cylinder,It didnt appear to have wings and it looked the same on both ends,09/23/2011,N,,https://nuforc.org/sighting/?id=84096
84091,09/23/2011 11:15,Grand Rapids,MI,USA,Diamond,7 Diamond-shaped objects over Grand Rapids,09/23/2011,N,,https://nuforc.org/sighting/?id=84091
85031,09/23/2011 10:00,Miami,FL,USA,Unknown,UFO CAME NOT 1 BUT THREE TIMES,10/31/2011,N,,https://nuforc.org/sighting/?id=85031
84100,09/23/2011 09:45,Oklahoma City,OK,USA,Light,A series of red lights moving south to north.,09/23/2011,N,,https://nuforc.org/sighting/?id=84100
84095,09/23/2011 03:00,Cocoa,FL,USA,Sphere,"white sphere stationary in the sky, flashing like a star",09/23/2011,N,,https://nuforc.org/sighting/?id=84095
84090,09/22/2011 22:25,Vista,CA,USA,Fireball,Slow moving slow pulsating fireball that stopped in sky then dropped sparks and starting falling with sparks,09/23/2011,N,,https://nuforc.org/sighting/?id=84090
84093,09/22/2011 22:15,Tempe,AZ,USA,Disk,"Green Illuminated disc hovering over Tempe,AZ in front of Aircraft",09/23/2011,N,,https://nuforc.org/sighting/?id=84093
84487,09/22/2011 22:00,Shelby Township,MI,USA,Orb,"Flashing orange and blue lights,abnormal maneuvers, incredible speed traveling across the sky.",10/12/2011,N,,https://nuforc.org/sighting/?id=84487
84097,09/22/2011 19:20,"Laguna, Irvine, Costa Mesa",CA,USA,Triangle,"09/22/2011, Orange County, California, Triangle, 15 minutes.  Blinking light headed toward large triangle viewed from Central Orange Co",09/23/2011,N,,https://nuforc.org/sighting/?id=84097
84152,09/22/2011 18:00,Harleysville,PA,USA,Circle,5 orange/ yellow light over Harleysville Pa,09/26/2011,N,,https://nuforc.org/sighting/?id=84152
84073,09/22/2011 13:15,Russell Springs,KY,USA,Flash,Strange 5 to 6 second pulse of Light streaked across Kentuckys view towards the north-east.,09/22/2011,N,,https://nuforc.org/sighting/?id=84073
84082,09/22/2011 00:00,Mulino,OR,USA,Circle,circle/ red/orange differnt color lights spun,09/22/2011,N,,https://nuforc.org/sighting/?id=84082
84077,09/21/2011 23:45,Delary Beach,FL,USA,Orb,Pulsating orb in sky  as power outage occurs...neighborhood witnesses. ((NUFORC Note:  Obj. in NE sky probably Sirius.  PD)),09/22/2011,N,,https://nuforc.org/sighting/?id=84077
84070,09/21/2011 23:30,Minot AFB,ND,USA,Triangle,3 Dark Red Triangular shaped lights moving at an extreme rate of speed over an Air Force Base.,09/21/2011,N,,https://nuforc.org/sighting/?id=84070
84087,09/21/2011 23:30,Grand Rapids,MI,USA,Oval,Light - Oval,09/23/2011,N,,https://nuforc.org/sighting/?id=84087
91230,09/21/2011 22:30,Walsall (UK/England),,United Kingdom,Circle,"Bright orange craft, moving across the sky",07/27/2012,N,,https://nuforc.org/sighting/?id=91230
84172,09/21/2011 21:30,Maple Grove,MN,USA,Fireball,Fireballs seen over Maple Grove MN,09/27/2011,N,,https://nuforc.org/sighting/?id=84172
84174,09/21/2011 20:30,Tillamook,OR,USA,Cylinder,Bright glowing orb,09/27/2011,N,,https://nuforc.org/sighting/?id=84174
84068,09/21/2011 20:15,Canby,OR,USA,Fireball,large green fireball plummenting out of the sky,09/21/2011,N,,https://nuforc.org/sighting/?id=84068
84074,09/21/2011 20:00,Salem,OR,USA,Egg,"Was driving at about 8 pm, suddenly in front of me in the sky a bright green egg shape appeared slowly crossed sky then accelerated and",09/22/2011,N,,https://nuforc.org/sighting/?id=84074
173672,09/21/2011 19:07,Oshawa,ON,Canada,Triangle,It was really huge and it was silent there is a probe that was orange orb after I saw the UFO triangle,01/01/2023,N,,https://nuforc.org/sighting/?id=173672
98684,09/21/2011 11:00,Parker,CO,USA,Changing,Sphere transforms into transparent sheet.flyes away at high.speed.,06/16/2013,N,,https://nuforc.org/sighting/?id=98684
85831,09/21/2011 07:00,Arley,AL,USA,Fireball,Light falling from sky with whooshing noise heard.,12/12/2011,N,,https://nuforc.org/sighting/?id=85831
84053,09/21/2011 04:48,Brantford (Canada),ON,Canada,Circle,VERY LARGE CIRCULAR CRAFT WITH NO SOUND,09/21/2011,N,,https://nuforc.org/sighting/?id=84053
84059,09/21/2011 03:00,Florence,KY,USA,Triangle,"Triangle shaped object, 3 white lights, 1 red light in the center, extremely loud and prolonged sound.",09/21/2011,N,,https://nuforc.org/sighting/?id=84059
84078,09/21/2011 00:00,Portland,OR,USA,Flash,"I saw multiple objects I can not describe last night in Portland, Oregon around midnight.",09/22/2011,N,,https://nuforc.org/sighting/?id=84078
84048,09/20/2011 22:25,Ashland,KY,USA,Orb,"Orb shaped, pulsating violet/white light going eastward, stopping then quickly out of site to the north.",09/20/2011,N,,https://nuforc.org/sighting/?id=84048
84044,09/20/2011 22:02,Batesville,IN,USA,Formation,Orange lights that formed straight lines in the sky,09/20/2011,N,,https://nuforc.org/sighting/?id=84044
84047,09/20/2011 22:00,Micco,FL,USA,Unknown,"Red lights seen by four over Micco, FL",09/20/2011,N,,https://nuforc.org/sighting/?id=84047
84052,09/20/2011 22:00,Centralia,WA,USA,Cigar,Glowing object flies west to east over I-5,09/20/2011,N,,https://nuforc.org/sighting/?id=84052
90220,09/20/2011 22:00,Ottawa,IL,USA,Fireball,"line of 15-20 reddish orange ""fireballs"" flying above tree line",06/29/2012,N,,https://nuforc.org/sighting/?id=90220
84084,09/20/2011 22:00,Moses Lake,WA,USA,Light,"Bright light in night sky.  Had side to side, up and down and circular movement.  ((NUFORC Note:  Star??  ))",09/22/2011,N,,https://nuforc.org/sighting/?id=84084
84045,09/20/2011 21:35,Minot,ND,USA,Other,"Cresent shaped solid object, silent, with no lights seen over minot n.d. moveing south east 15 min. ago.",09/20/2011,N,,https://nuforc.org/sighting/?id=84045
84049,09/20/2011 20:45,Talent,OR,USA,Triangle,it looked like something of a V shape entered the atmosphere glowing.,09/20/2011,N,,https://nuforc.org/sighting/?id=84049
84061,09/20/2011 20:40,Flagstaff,AZ,USA,Circle,"shining red and blue light in western sky, circular, ring, spinning",09/21/2011,N,,https://nuforc.org/sighting/?id=84061
84040,09/20/2011 20:30,Staten Island,NY,USA,Fireball,RISING ORANGE FIREBALL OVER STATEN ISLAND,09/20/2011,N,,https://nuforc.org/sighting/?id=84040
84099,09/20/2011 19:55,Yellowstone National Park,WY,USA,Changing,MANY SMALL & ONE LARGE OBJECT SITED OVER YELLOWSTONE NATIONAL PARK,09/23/2011,N,,https://nuforc.org/sighting/?id=84099
84034,09/20/2011 17:30,Baltimore,MD,USA,Unknown,Object in mid air with 3 distinct lights,09/20/2011,N,,https://nuforc.org/sighting/?id=84034
84041,09/20/2011 16:00,Encino,CA,USA,Circle,Object by pulse shine and wavy direction,09/20/2011,N,,https://nuforc.org/sighting/?id=84041
84050,09/20/2011 06:33,Sioux Falls,SD,USA,Light,Bright light like space station but brighter and moving in strange ways unlike aircrafts,09/20/2011,N,,https://nuforc.org/sighting/?id=84050
85513,09/20/2011 03:20,Corpus Christi,TX,USA,Oval,I saw a black oval in the sky surrounded by a streaming light.,11/27/2011,N,,https://nuforc.org/sighting/?id=85513
84887,09/20/2011 02:00,Bastrop,LA,USA,Sphere,4 green spheres over a lake,10/26/2011,N,,https://nuforc.org/sighting/?id=84887
84056,09/20/2011 01:55,Portland,OR,USA,Rectangle,"Orange glowing, black center wing",09/21/2011,N,,https://nuforc.org/sighting/?id=84056
86879,09/20/2011 01:30,Woodbury,MN,USA,Unknown,Unexplained lights over Woodbury MN.,01/28/2012,N,,https://nuforc.org/sighting/?id=86879
84029,09/19/2011 23:25,Lawrence,KS,USA,Light,"Oranges star traveling slightly faster than u would expect a plane, 16th of a inch tail trailing. Travel was from right to left ruling",09/19/2011,N,,https://nuforc.org/sighting/?id=84029
84042,09/19/2011 22:00,Presque Isle,ME,USA,Unknown,5 objects seen in aroostook county sky numerous times!  ((NUFORC Note:  We suspect twinkling stars.  PD)),09/20/2011,N,,https://nuforc.org/sighting/?id=84042
84054,09/19/2011 22:00,Yerington,NV,USA,Unknown,small very fast craft spoted in nevada desert with a hellicopter.,09/21/2011,N,,https://nuforc.org/sighting/?id=84054
84027,09/19/2011 21:55,Cleveland,OH,USA,Triangle,I was driving down a Cleveland street approaching a red light when I heard what sounded like an ambulance siren.  When checking my surr,09/19/2011,N,,https://nuforc.org/sighting/?id=84027
84051,09/19/2011 21:00,Greeley,CO,USA,Sphere,"i saw an orange sphere in the sky about quarter the size of a full moon, it looked like fire glowing inside a ball.",09/20/2011,N,,https://nuforc.org/sighting/?id=84051
84028,09/19/2011 20:50,Round Lake Beach,IL,USA,Sphere,"I Saw two bright spherical amber colored objects, one floating above the other. Both objects were stationary.",09/19/2011,N,,https://nuforc.org/sighting/?id=84028
84036,09/19/2011 20:30,Tucson,AZ,USA,Circle,"UFO sighting Tucson, AZ, Sept 19, 2011 at 8:30 pm",09/20/2011,N,,https://nuforc.org/sighting/?id=84036
84108,09/19/2011 20:30,Kennewick,WA,USA,Light,A continuous string of 20 to 30 fast blinking multi-colored lights that vanished after five minutes.,09/24/2011,N,,https://nuforc.org/sighting/?id=84108
84022,09/19/2011 17:30,Lake Jackson,TX,USA,Cigar,"On the way to take someone to work they seen a Cigar shaped rocket.It was White,Silver,and Red. I was like 25 foot long and like 10 sto",09/19/2011,N,,https://nuforc.org/sighting/?id=84022
84057,09/19/2011 00:00,Crete,IL,USA,Disk,52 yr. old woman saw 6 lights in field in crete illinois. kids with flashlights?,09/21/2011,N,,https://nuforc.org/sighting/?id=84057
84026,09/18/2011 23:45,Naples,FL,USA,Triangle,TRIANGLE LIKE WITH AN ORB..,09/19/2011,N,,https://nuforc.org/sighting/?id=84026
84011,09/18/2011 23:30,Athens (Greece),,Greece,Disk,A bright round shaped disc with a lot of lights blinking.,09/18/2011,N,,https://nuforc.org/sighting/?id=84011
84000,09/18/2011 23:00,Pitman,NJ,USA,Circle,"Sat night, 9/17/11 Pitman and Washington twp NJ, light comes down to earth and then shoots back up on an angle.",09/18/2011,N,,https://nuforc.org/sighting/?id=84000
84010,09/18/2011 23:00,Fremont,OH,USA,Triangle,"I SEEN A FACE PRESSED UP TO MY BEDROOM WINDOW,IT WAS A GREY COLOR WITH BIG EYES",09/18/2011,N,,https://nuforc.org/sighting/?id=84010
84012,09/18/2011 22:35,Las Vegas,NV,USA,Orb,Bluish dim glow with redish rotating spheres,09/18/2011,N,,https://nuforc.org/sighting/?id=84012
84031,09/18/2011 22:30,Hayward,CA,USA,Circle,"Bright, non wavering light. solid circle.  ((NUFORC Note:  Possible star??  PD))",09/19/2011,N,,https://nuforc.org/sighting/?id=84031
84217,09/18/2011 22:30,Cabo San Lucas (Mexico),,Mexico,Other,Black flying object over Cabo San Lucas Hotel.  Had red lights coming from it from a distance.,09/29/2011,N,,https://nuforc.org/sighting/?id=84217
84007,09/18/2011 22:00,Winter Haven,FL,USA,,Multiple star like lightd in the sky flashing red and green all over the skyline and some shot across the sky very fast.,09/18/2011,N,,https://nuforc.org/sighting/?id=84007
84019,09/18/2011 22:00,Ukiah,CA,USA,Light,"Bright but silent slowly moving light with occasional red flash low in sky east of Ukiah, CA ((NUFORC Note:  Possibly Sirius?  PD))",09/19/2011,N,,https://nuforc.org/sighting/?id=84019
84015,09/18/2011 21:45,Dennisport,MA,USA,Other,Around 9:45 i looked up at the sky and saw a star light blinking repeatedly.   ((NUFORC Note:  Possibly Sirius?  PD)),09/19/2011,N,,https://nuforc.org/sighting/?id=84015
89102,09/18/2011 21:00,La Barge,WY,USA,Circle,Strange object in the mountains of western wyoming wittnessed on 3 consecutive years on almost the same exact day every year.,05/21/2012,N,,https://nuforc.org/sighting/?id=89102
84062,09/18/2011 20:15,Alpine,UT,USA,Circle,"Red, circular object floating above Alpine, Utah...STRANGE!",09/21/2011,N,,https://nuforc.org/sighting/?id=84062
104704,09/18/2011 18:45,New Berlin,WI,USA,Triangle,4 Red/Orange Triangular shaped lights merge into a single light.,11/23/2013,N,,https://nuforc.org/sighting/?id=104704
84003,09/18/2011 07:45,Norwood/Boston,MA,USA,Disk,We saw this disk like object floating above the horizon of Norwood Massachusetts. We drove up and parked our car on a hill and watched,09/18/2011,N,,https://nuforc.org/sighting/?id=84003
83992,09/18/2011 06:00,San Tan Valley,AZ,USA,Circle,Looks like a small bright moon.,09/18/2011,N,,https://nuforc.org/sighting/?id=83992
83998,09/18/2011 06:00,Queen Creek,AZ,USA,Light,We saw a stationary glowing ball in South Eastern sky.  ((NUFORC Note:  Possible star??  PD)),09/18/2011,N,,https://nuforc.org/sighting/?id=83998
84018,09/18/2011 06:00,Chandler,AZ,USA,Teardrop,Tear Dropped Shaped Object and Orb Cluster Observed In Arizona,09/19/2011,N,,https://nuforc.org/sighting/?id=84018
83989,09/18/2011 05:30,Delton,MI,USA,Unknown,At 530 am i observed a flickering starlike light slowly moving around a small area in the sky. it was far away and very unfamiliar.,09/18/2011,N,,https://nuforc.org/sighting/?id=83989
84094,09/18/2011 03:45,Thonotosassa,FL,USA,Triangle,Bright lights over I4 just before exit 14.,09/23/2011,N,,https://nuforc.org/sighting/?id=84094
83990,09/18/2011 03:00,Martinez,CA,USA,Light,Extremely bright light seen moving and stopping for over an hour,09/18/2011,N,,https://nuforc.org/sighting/?id=83990
84884,09/18/2011 00:30,Troy,OH,USA,Light,"Pulsating red light over Troy, Ohio on 18 Sept 2011.",10/26/2011,N,,https://nuforc.org/sighting/?id=84884
84008,09/18/2011 00:00,Rocky Mountains (Canada),--,Canada,Other,Object caught on reality show,09/18/2011,N,,https://nuforc.org/sighting/?id=84008
83983,09/17/2011 23:59,Montevrain (France),,France,Circle,Definitely not conventional aircraft,09/17/2011,N,,https://nuforc.org/sighting/?id=83983
83993,09/17/2011 23:00,St. Augustine,FL,USA,Circle,White ball of light shot up from behind trees in heavy wooded area on St Rd 16/95 in St Augustine,09/18/2011,N,,https://nuforc.org/sighting/?id=83993
84005,09/17/2011 23:00,Defiance,MO,USA,Circle,Strange lights over Defiance,09/18/2011,N,,https://nuforc.org/sighting/?id=84005
84004,09/17/2011 22:30,Pilesgrove,NJ,USA,Light,"Yellow orange spheres withnessed by audience leaving Cowtown rodeo, Pilesgrove, NJ.",09/18/2011,N,,https://nuforc.org/sighting/?id=84004
