report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
108589,04/12/2014 21:35,Mokena,IL,USA,Cigar,"My wife and I were siting outside when 3 cigar shaped neon blue lights about 7 to 10 feet long came out of no where very brite, traveli",04/12/2014,N,,https://nuforc.org/sighting/?id=108589
108571,04/12/2014 21:30,Richfield,MN,USA,Circle,"Orange light over Richfield, MN.",04/12/2014,N,,https://nuforc.org/sighting/?id=108571
108573,04/12/2014 21:30,Las Cruces,NM,USA,Fireball,flashing sky fireball falling down.,04/12/2014,N,,https://nuforc.org/sighting/?id=108573
108578,04/12/2014 21:21,Cedar Rapids,IA,USA,Disk,White/blue/green object and orange objects flying fast and changing direction too quickly.,04/12/2014,N,,https://nuforc.org/sighting/?id=108578
108580,04/12/2014 21:21,Cedar Rapids,IA,USA,Circle,Two crafts spotted above Cedar Rapids.,04/12/2014,N,,https://nuforc.org/sighting/?id=108580
108606,04/12/2014 21:15,Uniontown,OH,USA,Light,5 bright objects appear when heavy clouds move in then disappear.,04/13/2014,N,,https://nuforc.org/sighting/?id=108606
108693,04/12/2014 21:10,Quincy,MA,USA,Oval,Multiple pulsating and bizarre formations of reddish-orange orbs maneuvering at various projectories.,04/16/2014,N,,https://nuforc.org/sighting/?id=108693
108576,04/12/2014 21:05,Las Cruces,NM,USA,Fireball,"Blue ball, followed by a flame.",04/12/2014,N,,https://nuforc.org/sighting/?id=108576
108677,04/12/2014 21:05,Centerville,OH,USA,Orb,"Glowing orange orb, no sound",04/15/2014,N,,https://nuforc.org/sighting/?id=108677
108584,04/12/2014 21:00,Albuquerque,NM,USA,Fireball,A redish-orange sphere that appeared to glow or be on fire fell out of the sky towards the ground.,04/12/2014,N,,https://nuforc.org/sighting/?id=108584
108591,04/12/2014 20:30,Rio Rancho,NM,USA,Oval,My daughter and I were driving home from picking up dinner when suddenly an oval bright blue tinged light appeared in the sky to our ri,04/12/2014,N,,https://nuforc.org/sighting/?id=108591
108588,04/12/2014 20:15,Lenwood,CA,USA,Other,Was driving on I-15 N and saw a bright green object moving rapidly in opposite directions. Was near a small mountain near a few desolat,04/12/2014,N,,https://nuforc.org/sighting/?id=108588
108574,04/12/2014 20:10,Chandler,AZ,USA,Fireball,Fireball Streaks downward across the estern sky.,04/12/2014,N,,https://nuforc.org/sighting/?id=108574
177336,04/12/2014 20:04,Oahu,HI,USA,Triangle,Triangle craft roughly 150-180 feet across,08/06/2023,N,,https://nuforc.org/sighting/?id=177336
108575,04/12/2014 20:00,Queen Creek,AZ,USA,Fireball,Falling green fireball.,04/12/2014,N,,https://nuforc.org/sighting/?id=108575
108582,04/12/2014 20:00,Panama City Beach,FL,USA,,"Several sets of orange fireballs.  Appeared to be moving in pairs, coming from the Gulf.  No sound.  Moving very fast.",04/12/2014,N,,https://nuforc.org/sighting/?id=108582
108635,04/12/2014 20:00,Milton,WV,USA,Light,"Bright orange lights came from south moving north in groups, 1 after another.",04/14/2014,N,,https://nuforc.org/sighting/?id=108635
109250,04/12/2014 20:00,Tucson,AZ,USA,Fireball,Fluorescent green fireball seen from Catalina over the Santa Catalina Mountains.,05/07/2014,N,,https://nuforc.org/sighting/?id=109250
108577,04/12/2014 18:40,Medina,OH,USA,Oval,"South end of Medina, Oh, between 6:30 and 6:45 (PM), I saw a orange flickering orb traveling due north.",04/12/2014,N,,https://nuforc.org/sighting/?id=108577
108726,04/12/2014 15:00,Conkling Marina,ID,USA,Unknown,"UFO photobombs above Couer d'Alene Lake in Idaho.  ((NUFORC Note:  We see nothing of interest, yet, in the photos.  PD))",04/17/2014,N,,https://nuforc.org/sighting/?id=108726
109553,04/12/2014 15:00,Pittsburgh,PA,USA,Cigar,"Saw a silver/gray cigar shaped object in the sky, with white mist underneath it.  It did not have any wings, fins, or propulsion device",05/16/2014,N,,https://nuforc.org/sighting/?id=109553
108685,04/12/2014 10:00,Simi Valley,CA,USA,Light,"Low level, bright amber glowing light flying toward us then turned and accelerated straight up out of sight, amazing!!!!",04/15/2014,N,,https://nuforc.org/sighting/?id=108685
108556,04/12/2014 07:00,Jackhorn,KY,USA,,Bright oblong object appears to be pursued by jet.,04/12/2014,N,,https://nuforc.org/sighting/?id=108556
108559,04/12/2014 00:50,Kamloops (Canada),BC,Canada,,Large bright radiating white light seen on desolate mountain area above Kamloops.,04/12/2014,N,,https://nuforc.org/sighting/?id=108559
108557,04/12/2014 00:00,Riverbank,CA,USA,Unknown,LOUD BURNING OUT NOISE WHISTLES COMES TO CRASHING HALT SLIDES ON ROAD FOR SOME DISTANCE.,04/12/2014,N,,https://nuforc.org/sighting/?id=108557
108560,04/12/2014 00:00,Keonjhar (India),,India,Other,White lights forming triangular shape.,04/12/2014,N,,https://nuforc.org/sighting/?id=108560
108552,04/11/2014 23:00,Parrish,FL,USA,,Strange rumble/jet engine noise followed by orange/red glow on horizon.,04/11/2014,N,,https://nuforc.org/sighting/?id=108552
108553,04/11/2014 23:00,North Plainfield,NJ,USA,Light,Large blue light observed traveling at a slow steady course from north to south over northern New Jersey.,04/11/2014,N,,https://nuforc.org/sighting/?id=108553
115074,04/11/2014 23:00,Boring,OR,USA,Cylinder,"Spinning, tubular UFO flies and flashes acrross sky while several others in sight in Boring.",11/02/2014,N,,https://nuforc.org/sighting/?id=115074
108675,04/11/2014 22:45,Indianapolis,IN,USA,Changing,Large gray stingray shaped object chases fighter plane.,04/15/2014,N,,https://nuforc.org/sighting/?id=108675
108564,04/11/2014 22:05,Thousand Oaks,CA,USA,Circle,Orange star like.,04/11/2014,N,,https://nuforc.org/sighting/?id=108564
108550,04/11/2014 21:45,Danbury,CT,USA,Orb,Bright orange orb near west side reservoir.,04/11/2014,N,,https://nuforc.org/sighting/?id=108550
108561,04/11/2014 21:30,Ketchikan,AK,USA,Fireball,"Fireball like object seen above the small island city of Ketchikan, Alaska.",04/11/2014,N,,https://nuforc.org/sighting/?id=108561
108600,04/11/2014 21:30,Howard Lake,MN,USA,Triangle,"Large, triangular craft with three bright orange-yellow lights that faded out; was witnessed for approx. 10 minutes.",04/13/2014,N,,https://nuforc.org/sighting/?id=108600
108566,04/11/2014 21:29,Dexterville,WI,USA,Triangle,"What Were They, And Did One Explode?",04/12/2014,N,,https://nuforc.org/sighting/?id=108566
108646,04/11/2014 21:29,Dexterville,WI,USA,Triangle,Huge Triangle Shaped Craft Sighted.,04/14/2014,N,,https://nuforc.org/sighting/?id=108646
108548,04/11/2014 21:20,Albany,OH,USA,Triangle,"Three bright orb like lights in a triangular formation, Vales Mill Road, Albany.",04/11/2014,N,,https://nuforc.org/sighting/?id=108548
109571,04/11/2014 21:00,Hunt Valley,MD,USA,Unknown,Three lights... first 2 then 3... formed triangle,05/15/2014,N,,https://nuforc.org/sighting/?id=109571
108633,04/11/2014 21:00,Victoria (Canada),BC,Canada,Circle,"It was a huge, brightly lit orange ball, which was quite beautiful.",04/14/2014,N,,https://nuforc.org/sighting/?id=108633
108734,04/11/2014 21:00,Pevely,MO,USA,Other,Flying orb and and ultrasonic type speed.,04/18/2014,N,,https://nuforc.org/sighting/?id=108734
108555,04/11/2014 20:32,Barberton,OH,USA,Circle,Red circular glow travling N to S west side of town.,04/12/2014,N,,https://nuforc.org/sighting/?id=108555
108676,04/11/2014 20:30,Pevely,MO,USA,Disk,UFOs caught flying and dropping.,04/15/2014,N,,https://nuforc.org/sighting/?id=108676
115128,04/11/2014 20:30,Auckland (New Zealand),,New Zealand,Sphere,I was walking home when I saw a red glowing light flying overhead. I watched it for a about 30 seconds before it flickered off and reve,11/04/2014,N,,https://nuforc.org/sighting/?id=115128
108567,04/11/2014 20:00,Campbell,CA,USA,Oval,"Green/White Light ~ oval shaped unidentified flying object traveling in multidirectional ""flash"" speeds across the sky.",04/12/2014,N,,https://nuforc.org/sighting/?id=108567
108664,04/11/2014 20:00,Rochester (?),NY,USA,Orb,Three orbs in the sky over rochester ny.,04/15/2014,N,,https://nuforc.org/sighting/?id=108664
108546,04/11/2014 19:44,Wheatfield,IN,USA,Fireball,It was traveling across the sky slower then faster.  Moving up and down and in tight circles. Close to town or over. Another white ball,04/11/2014,N,,https://nuforc.org/sighting/?id=108546
108572,04/11/2014 19:27,Rockledge,FL,USA,Sphere,2 UFO bright white sphere disc crafts seen over Rockledge Fl by mother and adult son.,04/12/2014,N,,https://nuforc.org/sighting/?id=108572
108554,04/11/2014 19:00,Willits,CA,USA,Circle,"Pulsating orange light. Hovered silent, moved smoothly away and upward changing direction hesitated, moved closer, then away, out of si",04/11/2014,N,,https://nuforc.org/sighting/?id=108554
108543,04/11/2014 18:15,Headland,AL,USA,Flash,Loud explosion bang and flash of light at two different locations.,04/11/2014,N,,https://nuforc.org/sighting/?id=108543
108544,04/11/2014 15:05,Phoenix,AZ,USA,Sphere,Point of light or bright object in the daytime sky.,04/11/2014,N,,https://nuforc.org/sighting/?id=108544
108551,04/11/2014 05:20,West Los Angeles,CA,USA,Other,Two objects...each a 'row of lights' over the West Los Angeles area.,04/11/2014,N,,https://nuforc.org/sighting/?id=108551
108532,04/11/2014 04:40,Newtongrange (Midlothian)(UK/Scotland),,United Kingdom,Light,1 fast zipping light/red/green in distance & 1 whiteflash with r/green lights moving away appearing after flash & moving away from it.,04/10/2014,N,,https://nuforc.org/sighting/?id=108532
108523,04/11/2014 04:30,Louisville,KY,USA,Light,"Ufo:  Louisville, 4/11/2014.",04/11/2014,N,,https://nuforc.org/sighting/?id=108523
108583,04/11/2014 00:30,Tacoma,WA,USA,Circle,5 circular objects came up in a line from the east horizon for approx. 2 minutes the turned south and up above the clouds.  There was n,04/12/2014,N,,https://nuforc.org/sighting/?id=108583
108526,04/11/2014 00:30,Henderson,NV,USA,Flash,Green light shoots across northern Henderson sky.,04/11/2014,N,,https://nuforc.org/sighting/?id=108526
108530,04/11/2014 00:30,Houston (Katy area),TX,USA,Sphere,Three lights blue/green red and white flying in a triangle pattern around my neighborhood for an hour. Shape is sphere like,04/10/2014,N,,https://nuforc.org/sighting/?id=108530
108891,04/11/2014 00:00,Southbend,IN,USA,Orb,"Basically, a white UFO with a red light would disappear and reappear, had a metallic humming noise in its direction.",04/24/2014,N,,https://nuforc.org/sighting/?id=108891
108539,04/10/2014 23:58,Burnsville,MN,USA,Circle,Bright Star Like Shape with red and green blinking lights.,04/11/2014,N,,https://nuforc.org/sighting/?id=108539
108528,04/10/2014 22:45,Spanaway,WA,USA,Light,"Two circular white lights observed moving across sky, side by side at roughly a 45 degree angle.",04/10/2014,N,,https://nuforc.org/sighting/?id=108528
108538,04/10/2014 22:30,Tacoma,WA,USA,Light,Multiple small objects zig-zagging in the western sky.,04/11/2014,N,,https://nuforc.org/sighting/?id=108538
108541,04/10/2014 22:30,Boise,ID,USA,Circle,"MASSIVE WHITE, BURNING RED, AND GLOWING UFOS ALL OVER BOISE!",04/11/2014,N,,https://nuforc.org/sighting/?id=108541
108520,04/10/2014 22:00,Lugoff,SC,USA,Circle,I was looking up at the stars in my Jacuzzi when I saw a circular 3-lighted figure in the sky flying like a frisbee.,04/10/2014,N,,https://nuforc.org/sighting/?id=108520
118508,04/10/2014 22:00,Belmont,NC,USA,Triangle,"Silent, hovering black triangle with red lights that went on and off.",04/18/2015,N,,https://nuforc.org/sighting/?id=118508
108531,04/10/2014 22:00,Clovis,CA,USA,Oval,"Heard loud afterburner noise.  Went outside to see Oval Shaped Object in Sky, with Red Flashing Light.",04/10/2014,N,,https://nuforc.org/sighting/?id=108531
108542,04/10/2014 22:00,East Jackson,MI,USA,Sphere,Slow moving group of red lights.  Some in triangle formation.,04/11/2014,N,,https://nuforc.org/sighting/?id=108542
172717,04/10/2014 21:54,road 35 between Zajecar-Negotin,Zaječar District,Serbia,Circle,"there were many cars on the road, when looking east we could see orange flashes behind hills, tornado started forming above them",10/30/2022,N,,https://nuforc.org/sighting/?id=172717
108534,04/10/2014 21:50,Pilot Hill,CA,USA,Flash,6 flashing (stars) that moved in tight formations.,04/10/2014,N,,https://nuforc.org/sighting/?id=108534
109545,04/10/2014 21:30,Burlington,IA,USA,Light,Seen a bright light that seemed to be above tree top or low in the sky moving from north to south slow then it just disappeared.,05/16/2014,N,,https://nuforc.org/sighting/?id=109545
108533,04/10/2014 21:30,San Rafael,CA,USA,Triangle,"Looked in the sky and saw a very bright light. Suddenly, it bagan to move. It flashed its lights off and then when it flashed back on,",04/10/2014,N,,https://nuforc.org/sighting/?id=108533
108536,04/10/2014 21:25,Turlock,CA,USA,Triangle,"Bluish/Turquoise flying object over Turlock, CA.",04/10/2014,N,,https://nuforc.org/sighting/?id=108536
108547,04/10/2014 21:15,Phoenix,AZ,USA,Sphere,It was as big as an orange and then blinked out like it was never there.,04/11/2014,N,,https://nuforc.org/sighting/?id=108547
108569,04/10/2014 21:00,Kingstree,SC,USA,Triangle,"Aircraft flying over home in Kingstree, SC.",04/12/2014,N,,https://nuforc.org/sighting/?id=108569
108631,04/10/2014 21:00,Escondido,CA,USA,Rectangle,"Photo taken of a bright light in the sky, revealed two illuminated rectangular objects and three disc with lights around the diameter.",04/14/2014,N,,https://nuforc.org/sighting/?id=108631
108521,04/10/2014 21:00,Oshkosh,WI,USA,Other,Orange lights between Oshkosh outside of Oshkosh.,04/10/2014,N,,https://nuforc.org/sighting/?id=108521
108524,04/10/2014 21:00,North Port,FL,USA,Flash,White streaks of light in formation.,04/11/2014,N,,https://nuforc.org/sighting/?id=108524
108525,04/10/2014 21:00,Riverdale,IL,USA,Disk,Bright light saucer like object.,04/11/2014,N,,https://nuforc.org/sighting/?id=108525
108529,04/10/2014 21:00,Palm Desert,CA,USA,Orb,Slow moving Orb seen changing colors and moving unconventionally without sound. Stopping and accelerating randomly.,04/10/2014,N,,https://nuforc.org/sighting/?id=108529
108535,04/10/2014 20:38,Santa Rosa,CA,USA,Sphere,Orange pulsating sphere.,04/10/2014,N,,https://nuforc.org/sighting/?id=108535
108706,04/10/2014 20:10,Washington,UT,USA,Rectangle,"5 ""Fire like"" lights seen slowly traveling northbound in the northern sky in a rectangular shape, but changed shape.",04/16/2014,N,,https://nuforc.org/sighting/?id=108706
134277,04/10/2014 20:00,Clarksville,TN,USA,Other,"My girlfriend at the time and I was leaving Family Dollar store. As we were walking through the parking lot, my girlfriend grabs my arm",05/18/2017,N,,https://nuforc.org/sighting/?id=134277
109550,04/10/2014 17:00,Buckingham,VA,USA,Diamond,Diamond shaped object tumbling in sky.,05/16/2014,N,,https://nuforc.org/sighting/?id=109550
108512,04/10/2014 14:04,Barcelona (Spain),,Spain,Cylinder,"2 small, cylindrical shaped ufo's in sky over Barcelona.",04/10/2014,N,,https://nuforc.org/sighting/?id=108512
108754,04/10/2014 10:40,Santa Rosa,CA,USA,Sphere,Orange sphere that suddenly disappears.,04/19/2014,N,,https://nuforc.org/sighting/?id=108754
108518,04/10/2014 09:45,Lacon,IL,USA,Sphere,"Flashing lights in sky, orange light starting from roof top shoot up and was gone after travaling very high.",04/10/2014,N,,https://nuforc.org/sighting/?id=108518
108519,04/10/2014 09:30,Pompano Beach,FL,USA,Light,"Neon purple/blue light hovering over neighborhood in Crystal Lake, FL.",04/10/2014,N,,https://nuforc.org/sighting/?id=108519
108565,04/10/2014 08:30,Crestview,FL,USA,Triangle,White flashes in the sky and a triangular craft with three red lights.,04/12/2014,N,,https://nuforc.org/sighting/?id=108565
108522,04/10/2014 06:00,Phoenix,AZ,USA,Fireball,My husband was walking the dog infont of our house on the street. He called me to go out side&quot; bebe come and see this&quot;. I did,04/10/2014,N,,https://nuforc.org/sighting/?id=108522
108501,04/10/2014 02:00,Odessa,TX,USA,Unknown,2 unknown aircraft escape after late night meteor impact sightings,04/10/2014,N,,https://nuforc.org/sighting/?id=108501
118429,04/10/2014 00:20,Batavia,OH,USA,,3 apparent military craft hovering at times and circling. After watching them a green light that looked like a flare fell from sky. The,04/10/2015,N,,https://nuforc.org/sighting/?id=118429
108504,04/10/2014 00:00,Oakland Park,FL,USA,Triangle,This has been happening to me for 4 months to my knowledge.,04/10/2014,N,,https://nuforc.org/sighting/?id=108504
108508,04/09/2014 23:48,Chicago,IL,USA,Triangle,Triangle shaped craft sighted in Chicago sky making unnatural movements.,04/09/2014,N,,https://nuforc.org/sighting/?id=108508
108511,04/09/2014 23:00,Newport,OR,USA,Oval,Orange oval floating light on ocean unaffected by waves speeds up and slows down on the water.,04/10/2014,N,,https://nuforc.org/sighting/?id=108511
108506,04/09/2014 22:35,Medford,OR,USA,Cone,((HOAX??))  UFO's in Medford Oregon on April 9th 2014.,04/09/2014,N,,https://nuforc.org/sighting/?id=108506
108670,04/09/2014 21:32,Bogart,GA,USA,Disk,"UFOs in Bogart, Georgia.",04/15/2014,N,,https://nuforc.org/sighting/?id=108670
108507,04/09/2014 21:30,Buckingham,PA,USA,Triangle,Much quieter than a jet or a propeller plan yet not a glider. It made a mechanical sound. Shaped like a triangle with two white lights,04/09/2014,N,,https://nuforc.org/sighting/?id=108507
108537,04/09/2014 21:30,Florence,KY,USA,Unknown,"Several bright lights stationary in the sky, turned and flew east away from hovering spot, then blinked out.",04/11/2014,N,,https://nuforc.org/sighting/?id=108537
108498,04/09/2014 21:00,San Jose,CA,USA,Fireball,Circular object flying at night it was red and disappeared out of nowhere in a few minutes.,04/09/2014,N,,https://nuforc.org/sighting/?id=108498
108489,04/09/2014 20:50,Sunrise,FL,USA,Light,Very low bright light staying in area for more than 30 minutes but does move.,04/09/2014,N,,https://nuforc.org/sighting/?id=108489
110338,04/09/2014 20:45,West Orange,NJ,USA,Teardrop,((HOAX??))  Saw a smooth tear drop/triangular craft traveling NW directly over head,06/18/2014,N,,https://nuforc.org/sighting/?id=110338
108570,04/09/2014 20:45,Cumming,GA,USA,Orb,"Two bright oval shaped lights for an hour over Cumming night sky, in Spring 2014.",04/12/2014,N,,https://nuforc.org/sighting/?id=108570
108499,04/09/2014 20:40,Orange,CA,USA,Unknown,"Stationary object turns into red, then blue and then a glowing white and duplicates process and then flies overhead.",04/09/2014,N,,https://nuforc.org/sighting/?id=108499
108517,04/09/2014 20:35,Port Hope (Canada),ON,Canada,Cigar,"I saw a brightly lit object hovering near Lake Ontario in Port Hope, Canada, and suddenly it vanished - in a split second.",04/10/2014,N,,https://nuforc.org/sighting/?id=108517
108641,04/09/2014 20:30,Panama City Beach,FL,USA,Light,"Large, orange glowing “stars”, rapidly blinking lights, and USOs fill the night sky and gulf waters in PCB.",04/14/2014,N,,https://nuforc.org/sighting/?id=108641
108488,04/09/2014 20:00,Lakeland,GA,USA,Light,"Row of lights seen near Lakeland, GA.",04/09/2014,N,,https://nuforc.org/sighting/?id=108488
108491,04/09/2014 19:30,Sevierville,TN,USA,Formation,Formation of lights in sky,04/09/2014,N,,https://nuforc.org/sighting/?id=108491
108527,04/09/2014 18:00,Kent (UK/England),,United Kingdom,Cylinder,"Two long poles set apart, shimmering in sunlight like silver, moving slowly - seen in daylight hours",04/11/2014,N,,https://nuforc.org/sighting/?id=108527
108502,04/09/2014 11:30,Kenai,AK,USA,Light,Strange fast moving lights high in the sky,04/10/2014,N,,https://nuforc.org/sighting/?id=108502
116687,04/09/2014 11:00,Waxahachie,TX,USA,Teardrop,((NUFORC Note:  No information provided by witness.  PD)),01/13/2015,N,,https://nuforc.org/sighting/?id=116687
108493,04/09/2014 08:45,Las Cruces,NM,USA,Other,There were blue lights in the night sky.,04/09/2014,N,,https://nuforc.org/sighting/?id=108493
108494,04/09/2014 08:00,Santee,CA,USA,Orb,Orange ball in sky in Santee Ca,04/09/2014,N,,https://nuforc.org/sighting/?id=108494
108568,04/09/2014 04:00,Pittsburgh,PA,USA,Formation,Bright orange lights in formation.,04/12/2014,N,,https://nuforc.org/sighting/?id=108568
108487,04/09/2014 00:15,Pembroke,MA,USA,Triangle,3 large slow quiet planes flying low over Pembroke to Boston,04/09/2014,N,,https://nuforc.org/sighting/?id=108487
108477,04/08/2014 23:45,Centerline,MI,USA,Other,"Approx 11:45 pm I seen 2 sets of lights triangular or possibbly diamond flying in unison. It happened so fast, if west is 3oclock and e",04/08/2014,N,,https://nuforc.org/sighting/?id=108477
108497,04/08/2014 23:15,Milwaukee,WI,USA,Light,Intelligent Light moving very slowly through the sky then disappears from view,04/09/2014,N,,https://nuforc.org/sighting/?id=108497
108471,04/08/2014 23:00,Montello,WI,USA,Formation,Was traveling to Montello from portage on hwy.22 All of a sudden a red orange globe (looked like a street light in the sky) lit up.,04/09/2014,N,,https://nuforc.org/sighting/?id=108471
112219,04/08/2014 22:50,Weymouth (UK/England),,United Kingdom,Other,Brighter than the sun surfboard shape object traveling eastwards.,08/05/2014,N,,https://nuforc.org/sighting/?id=112219
109239,04/08/2014 22:30,Kingman (~30 miles n on 93),AZ,USA,Light,"Bright ball of light getting sucked up into ""vortex"" outside of Kingman, AZ.",05/07/2014,N,,https://nuforc.org/sighting/?id=109239
108472,04/08/2014 22:28,Duluth,GA,USA,Light,UFO with 2 White Lights.,04/09/2014,N,,https://nuforc.org/sighting/?id=108472
108481,04/08/2014 22:15,Lakewood Ranch,FL,USA,Fireball,Saw 5-6 Red/Orange Fireballs objects flying.,04/09/2014,N,,https://nuforc.org/sighting/?id=108481
111339,04/08/2014 22:02,Orange City,FL,USA,Fireball,"Red/orange fireball crossed the sky from south to north at a level elevation, turned east and then vanished. No noise whatsoever.",07/08/2014,N,,https://nuforc.org/sighting/?id=111339
108467,04/08/2014 21:50,Romeoville,IL,USA,Light,"Two bright orange lights moving slow in sky. Suddenly one disappeared, other traveled for 30 sec saw bright purple light then it vanish",04/08/2014,N,,https://nuforc.org/sighting/?id=108467
108454,04/08/2014 21:45,Garner,NC,USA,Formation,"Three low, slow moving, silent objects consisting of three horizontal lights each pulsating in and out of sight.",04/08/2014,N,,https://nuforc.org/sighting/?id=108454
108459,04/08/2014 21:35,Greencastle,PA,USA,Triangle,"I went outside to look for mars because of the cosmic alignment. Whenever I looked South, there were 6 red lights in the sky, heading e",04/08/2014,N,,https://nuforc.org/sighting/?id=108459
108490,04/08/2014 21:30,Blaine,WA,USA,Orb,Shape shifting orb like object.,04/09/2014,N,,https://nuforc.org/sighting/?id=108490
108461,04/08/2014 21:15,Austin,TX,USA,Unknown,Austin:  Unexplained silent unlit object moving 100ft over the ground seen at close range,04/08/2014,N,,https://nuforc.org/sighting/?id=108461
108453,04/08/2014 20:45,Rodeo,NM,USA,Light,Reddish-orange craft with no blinking nav lights followed at night by three (military) jets with blinking nav lights.,04/08/2014,N,,https://nuforc.org/sighting/?id=108453
109177,04/08/2014 20:00,Fillmore,CA,USA,Oval,Red/Orange pulsating spheres flying circular patterns for 5mins continuous.,05/04/2014,N,,https://nuforc.org/sighting/?id=109177
108763,04/08/2014 14:50,Tucson,AZ,USA,Unknown,"Silver object appears in small cloud, both disappear.",04/19/2014,N,,https://nuforc.org/sighting/?id=108763
108483,04/08/2014 09:40,Colorado Springs,CO,USA,Oval,Silent Green Explosion Lights Up Colorado Springs,04/09/2014,N,,https://nuforc.org/sighting/?id=108483
108455,04/08/2014 08:00,Scottsdale,AZ,USA,Unknown,Crazy bright blue light.,04/08/2014,N,,https://nuforc.org/sighting/?id=108455
108466,04/08/2014 08:00,Quincy,MA,USA,Orb,"Slow moving white light orb witnessed in Quincy, Mass, 4/8/14.",04/08/2014,N,,https://nuforc.org/sighting/?id=108466
108514,04/08/2014 04:00,El Reno,OK,USA,Oval,UFO over lucky star caught on camera up close.,04/10/2014,N,,https://nuforc.org/sighting/?id=108514
108513,04/08/2014 01:15,Gun Barrel City,TX,USA,Other,Massive mushroom shaped ufo in the sky over Cedar Creek lake on 04/08/2014.,04/10/2014,N,,https://nuforc.org/sighting/?id=108513
108503,04/08/2014 01:00,Aurora,CO,USA,Light,I thought it was stars but theses were moving sideways.  ((NUFORC Note:  Possible sighting of stars??  PD)),04/10/2014,N,,https://nuforc.org/sighting/?id=108503
108495,04/08/2014 00:00,Kokomo,IN,USA,Triangle,Bright flashing red and blue lights just hovering for a long time.  ((NUFORC Note:  Possible star?  PD)),04/09/2014,N,,https://nuforc.org/sighting/?id=108495
108661,04/07/2014 22:00,Frankfurt am Main (Germany),,Germany,Oval,"Translucent shimmering oval object in the fabric of the night sky over Frankfurt, Germany.",04/15/2014,N,,https://nuforc.org/sighting/?id=108661
108433,04/07/2014 21:45,Bonsall,CA,USA,Triangle,High flying fast moving triangular shaped object outlined in multi colored lights.,04/07/2014,N,,https://nuforc.org/sighting/?id=108433
108434,04/07/2014 21:05,"Iowa City Hwy 218 north, I-380 north, Cedar Rapids)",IA,USA,Other,"Three objects seen initially, two observed while travelling north, and one low and hovering craft was observed east of my apt. bldg.",04/07/2014,N,,https://nuforc.org/sighting/?id=108434
108448,04/07/2014 21:00,Lake Worth,FL,USA,Disk,Definitely not an airplane!,04/08/2014,N,,https://nuforc.org/sighting/?id=108448
108457,04/07/2014 20:30,Rootstown,OH,USA,Sphere,Four blue spheres (3' in diameter) appeared in the field. Jumped around for a few minutes and hovered. Then they left one at a time.,04/08/2014,N,,https://nuforc.org/sighting/?id=108457
