report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
143046,09/08/2018 20:05,Humble,TX,USA,Light,"Reddish orange light N of the Houston area, travelling S, stops for about 20,seconds, dims, brightens then vanishes.",09/08/2018,N,,https://nuforc.org/sighting/?id=143046
157550,09/08/2018 20:00,Reading,PA,USA,Unknown,Large cloaked ship looked like the sky above it.,07/12/2020,N,,https://nuforc.org/sighting/?id=157550
143219,09/08/2018 19:39,Windham,ME,USA,Disk,Two white disks with yellow lights on the front and back of one seen in photo taken of sunset.,09/21/2018,N,,https://nuforc.org/sighting/?id=143219
143043,09/08/2018 00:30,New Orleans,LA,USA,Cross,Spooky cross-like object tumbling and moving along very high in the air.  perhaps 5000 ft or so and not losing altitude. 5mph winds.,09/07/2018,N,,https://nuforc.org/sighting/?id=143043
143087,09/07/2018 22:00,Philadelphia,MS,USA,Sphere,On 9/07/2018 I was standing in my yard. I was feeding my dogs when I looked up and saw a bright object that I could not identify. I kno,09/12/2018,N,,https://nuforc.org/sighting/?id=143087
143094,09/07/2018 20:15,Bellingham,MA,USA,Light,"On the night of 9/7/18 my mother (58 yrs old retired postal worker), step father (66 yrs old naval architect), and myself (40 yr old st",09/13/2018,N,,https://nuforc.org/sighting/?id=143094
143040,09/07/2018 20:10,Myrtle Beach,SC,USA,Orb,Several orbs observed by 2 witnesses.,09/07/2018,N,,https://nuforc.org/sighting/?id=143040
143047,09/07/2018 20:00,Lake Forest,CA,USA,Unknown,Short observation of changing lights.,09/08/2018,N,,https://nuforc.org/sighting/?id=143047
143044,09/07/2018 17:55,Sedona,AZ,USA,Cigar,Approaching Sedona from Interstate 17 We observed a flying object that did not behave like a normal aircraft. The object was stationary,09/08/2018,N,,https://nuforc.org/sighting/?id=143044
145458,09/07/2018 17:45,Port Saint Lucie,FL,USA,Sphere,The craft wanted me to see it.,04/02/2019,N,,https://nuforc.org/sighting/?id=145458
170428,09/07/2018 12:00,California Gully,Victoria,Australia,Triangle,"5 feet on all sides, looked very heavy and looked like solid metal.",07/12/2022,N,,https://nuforc.org/sighting/?id=170428
143349,09/07/2018 04:00,Tampa,FL,USA,Orb,4am I was up listening to podcasts on my smart phone. I work overnights.  And I was up relaxing after a week of work. I went to relieve,10/03/2018,N,,https://nuforc.org/sighting/?id=143349
143228,09/06/2018 22:13,Scarborough (Canada),ON,Canada,Circle,((HOAX??))  I noticed a very bright light burning in the sky outside my window.  ((anonymous report)),09/21/2018,N,,https://nuforc.org/sighting/?id=143228
143123,09/06/2018 22:00,Lake Placid,FL,USA,Other,"Dozens of bright lights shooting all over sky, Plus 2 Very Large craft flying directly at us.",09/16/2018,N,,https://nuforc.org/sighting/?id=143123
143024,09/06/2018 21:30,Woodstock,GA,USA,Fireball,Red fireball went downward and disappeared.  It had a little tail with it as it went downward. Near Red Top Mountain backroads.,09/07/2018,N,,https://nuforc.org/sighting/?id=143024
143018,09/06/2018 21:00,Florence,MA,USA,Other,"Low flying steady dim object in sky suddenly gone from view, craft roughly 50.  ((anonymous report))",09/06/2018,N,,https://nuforc.org/sighting/?id=143018
143019,09/06/2018 21:00,Lyman,NE,USA,Light,"One large bright light seen in the sky west of Lyman, Nebraska. Light was seen bobbing up and down, as well as drastically veering from",09/06/2018,N,,https://nuforc.org/sighting/?id=143019
143054,09/06/2018 21:00,Toronto (Canada),ON,Canada,Fireball,"About 9pm on Sept 6 I went outside to have a smoke on the balcony,and jokingly I said to my roommate I hope I see a Ufo! Well no word o",09/09/2018,N,,https://nuforc.org/sighting/?id=143054
143020,09/06/2018 20:45,Rio Grande,NJ,USA,Light,"Sitting in my backyard,facing South. I saw a white dot approach from S.W.direction, straightening out and heading North for a bit.Then",09/06/2018,N,,https://nuforc.org/sighting/?id=143020
143021,09/06/2018 20:00,Adel,IA,USA,Light,Could hear a plane from the deck looked up and seen it chasing a amber light north in the sky,09/06/2018,N,,https://nuforc.org/sighting/?id=143021
170427,09/06/2018 12:00,California Gully,Victoria,Australia,Triangle,"8 feet on all sides, looked very heavy and looked like solid metal.",07/13/2022,Y,,https://nuforc.org/sighting/?id=170427
