report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
72401,09/19/2009 19:50,Wrightsville Beach,NC,USA,Disk,Glowing disk with single beam sighted at Wrightsville Beach 9/19/09 at 7:50p.m.  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72401
72409,09/19/2009 19:50,Pittstown,NJ,USA,Light,two beams of light high in the sky.  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72409
72411,09/19/2009 19:50,Leesburg,VA,USA,Cone,"Object with cone shaped tail rises above Dulles, VA.  ((NUFORC Note:  Missile launch.  PD))",09/19/2009,N,,https://nuforc.org/sighting/?id=72411
72416,09/19/2009 19:50,Bellingham,MA,USA,Flash,"Strange light progressivly brighter, cone of light from below in Massachusetts, ((NUFORC Note:  Missile launch.  PD))",09/19/2009,N,,https://nuforc.org/sighting/?id=72416
72421,09/19/2009 19:50,West Grove,PA,USA,Light,West Grove PA 9/19/09 Chester County 19:50  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72421
72431,09/19/2009 19:50,Burlington,NJ,USA,Cone,"7:50 PM, cone-shaped object, three spot-light type lights.  
((NUFORC Note:  Missile launch.  PD))",09/19/2009,N,,https://nuforc.org/sighting/?id=72431
72434,09/19/2009 19:50,Harrisonburg,VA,USA,Disk,"Very bright disk shape eastern sky Harrisonburg. 
((NUFORC Note:  Missile launch.  PD))",09/19/2009,N,,https://nuforc.org/sighting/?id=72434
72435,09/19/2009 19:50,Howell,NJ,USA,Circle,A bright light with a cone shaped lighted mist.  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72435
72443,09/19/2009 19:50,Manalapan,NJ,USA,Circle,circular stationary white light shining straight down thru an apparent haze.  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72443
72453,09/19/2009 19:46,Putney,VT,USA,Light,"VANISHING BRIGHT WHITE LIGHT WITH CONE SHAPED MIST IN PUTNEY, VT.  ((NUFORC Note:  Missile launch.  PD))",09/19/2009,N,,https://nuforc.org/sighting/?id=72453
72518,09/19/2009 19:45,North Huntingdon,PA,USA,Light,"White focused beam not moving, no sound, no origination point and  not reaching the ground.  ((NUFORC Note:  Missile launch.  PD))",09/21/2009,N,,https://nuforc.org/sighting/?id=72518
72547,09/19/2009 19:45,Suffolk,VA,USA,Light,Bright light in sky.  ((NUFORC Note:  Missile launch.  PD)),09/21/2009,N,,https://nuforc.org/sighting/?id=72547
72573,09/19/2009 19:45,Sanford,ME,USA,Orb,"We were having a fire and saw a very bright cone shaped light above the tree line, it stayed for a minute or so then vanished.",09/23/2009,N,,https://nuforc.org/sighting/?id=72573
72397,09/19/2009 19:45,Lisbon,ME,USA,Circle,"Bright blue beam hovering, slowly descending to the ground. No sound at all, 6 witnesses",09/19/2009,N,,https://nuforc.org/sighting/?id=72397
72404,09/19/2009 19:45,Hanover,PA,USA,Light,"Bright white light in cloudless sky approximately 20,000 ft.  ((NUFORC Note:  Missile launch.  PD))",09/19/2009,N,,https://nuforc.org/sighting/?id=72404
72408,09/19/2009 19:45,Towson,MD,USA,Triangle,"A small sphere shape object appeared, with a triangle shaped light being emitted from the bottom. ((NUFORC Note:  Missile launch.  PD))",09/19/2009,N,,https://nuforc.org/sighting/?id=72408
72429,09/19/2009 19:45,Brookhaven Hamlet,NY,USA,Circle,White flood light like object in night sky with sparks coming down from it. ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72429
72436,09/19/2009 19:45,Somerset,NJ,USA,Light,Extremely bright cones shaped light shining down from the sky.  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72436
72438,09/19/2009 19:45,Howell,NJ,USA,Oval,There was a circle of light with a bright light coming out of it.  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72438
72471,09/19/2009 19:43,Toronto (Canada),ON,Canada,Egg,"Egg shaped UFO sighted over Toronto and Barrie Ontario on Saturday, September 19, 2009 at 1943 hours",09/20/2009,N,,https://nuforc.org/sighting/?id=72471
72675,09/19/2009 19:42,Wadi Hamra (Egypt),,Egypt,Flash,Strobe flashes moving in a way which no space- or air-craft is capable of,09/30/2009,N,,https://nuforc.org/sighting/?id=72675
72432,09/19/2009 19:40,Farmington,CT,USA,Disk,disk with bright sphere of light  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72432
72463,09/19/2009 19:30,Joppa,MD,USA,Unknown,Bright searchlight hovered at high altitude and then rapidly ascended from view. ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72463
72470,09/19/2009 19:30,Amagansett,NY,USA,Light,"7:30 ish, Bright light with a bell shaped cloud over the atlantic off the cost of Amagansett. ((NUFORC Note:  Missile launch.  PD))",09/20/2009,N,,https://nuforc.org/sighting/?id=72470
72472,09/19/2009 19:30,Shandanken,NY,USA,Light,"a bright white light with a triange mist under it. silently went off. no sound, or movement noted.((NUFORC Note:  Missile launch.  PD))",09/20/2009,N,,https://nuforc.org/sighting/?id=72472
72419,09/19/2009 19:15,Bethesda,OH,USA,Oval,white oval light with wide light beam  ((NUFORC Note:  Missile launch.  PD)),09/19/2009,N,,https://nuforc.org/sighting/?id=72419
72496,09/19/2009 19:05,Lovell,ME,USA,Triangle,triangle shapes hovering over Kezar Lake at sunset.,09/20/2009,N,,https://nuforc.org/sighting/?id=72496
73884,09/19/2009 19:00,Renton,WA,USA,Triangle,Triangular object with three red steady lights flying over Renton.,12/30/2009,N,,https://nuforc.org/sighting/?id=73884
72542,09/19/2009 17:15,Bernalillo,NM,USA,Teardrop,"Pearlescent, teardrop object stationary in sky for two hours, turns red and disappears at night fall",09/21/2009,N,,https://nuforc.org/sighting/?id=72542
72982,09/19/2009 17:00,"Hatfield, Hertfordshire (UK/England)",,United Kingdom,Changing,"Shape-changing, dark object seen in the sky, in daylight, exhibiting gradual, unorthodox ascent. Urban area.",10/23/2009,N,,https://nuforc.org/sighting/?id=72982
72704,09/19/2009 13:30,Ajax/Toronto (Canada),ON,Canada,Cylinder,Daylight sighting of large cylinder shaped object,10/03/2009,N,,https://nuforc.org/sighting/?id=72704
72378,09/19/2009 12:35,Waterville,ME,USA,Sphere,we both could not believer what we saw,09/19/2009,N,,https://nuforc.org/sighting/?id=72378
72485,09/19/2009 09:00,Gurnee,IL,USA,Fireball,"Two spherical bright orange objects flew slowly across the sky, slowed down and kept going in a straight line and then disappeared.",09/20/2009,N,,https://nuforc.org/sighting/?id=72485
72375,09/19/2009 05:45,Peculiar,MO,USA,Oval,Oval shaped object moving at extremely high rate with low light on opposite edges.,09/19/2009,N,,https://nuforc.org/sighting/?id=72375
72555,09/19/2009 03:00,Philadelphia,PA,USA,Fireball,"What did I see, a shooting star or is it something that moves faster then a plane!",09/22/2009,N,,https://nuforc.org/sighting/?id=72555
72377,09/18/2009 23:00,Boise,ID,USA,Light,"Red, slowly pulsating light, that hovered in the north for twenty minutes.",09/19/2009,N,,https://nuforc.org/sighting/?id=72377
72372,09/18/2009 22:30,St. Louis,MO,USA,Formation,6 glowing orange lights with a center blue light seen in St. Louis,09/18/2009,N,,https://nuforc.org/sighting/?id=72372
72368,09/18/2009 22:00,Seaford (Australia),,Australia,Changing,"3 moving balls of light in triangle shape moving in and out of sky then quickly  fading over seaford beach melb,australia",09/18/2009,N,,https://nuforc.org/sighting/?id=72368
72593,09/18/2009 21:52,Rockville,CT,USA,Oval,"Fast moving, oval shaped ufo with orange light that went back and forth on the bottom.",09/24/2009,N,,https://nuforc.org/sighting/?id=72593
72369,09/18/2009 21:50,Boise,ID,USA,Light,Bright red light in sky moving very slow and at a random pace.,09/18/2009,N,,https://nuforc.org/sighting/?id=72369
72451,09/18/2009 21:30,Charlevoix,MI,USA,Circle,4 Orange Lights Observed In The Sky,09/19/2009,N,,https://nuforc.org/sighting/?id=72451
72366,09/18/2009 21:30,Grimsby (Grimsby) (UK/England),,United Kingdom,Light,((HOAX??))  no sound was heard  as the craft flew overhead.,09/18/2009,N,,https://nuforc.org/sighting/?id=72366
72373,09/18/2009 21:15,Redding,CA,USA,Disk,Soft orange glowing diamond shape with circular center,09/18/2009,N,,https://nuforc.org/sighting/?id=72373
72371,09/18/2009 21:10,Boise,ID,USA,Circle,Circle of intensely bright red lights that initially spewed out falling lights and hovered for a long time before receding slowing up.,09/18/2009,N,,https://nuforc.org/sighting/?id=72371
72647,09/18/2009 21:06,Hudson Beach,FL,USA,Circle,Large blue object---unlike anthing I have ever seen !,09/28/2009,N,,https://nuforc.org/sighting/?id=72647
72374,09/18/2009 21:04,Doncaster (UK/England),,United Kingdom,Fireball,two big bright orange balls pass earth,09/19/2009,N,,https://nuforc.org/sighting/?id=72374
72376,09/18/2009 21:00,Natrona Heights,PA,USA,Fireball,Unidentified flame flying low over natrona heights,09/19/2009,N,,https://nuforc.org/sighting/?id=72376
72379,09/18/2009 21:00,Boise,ID,USA,Light,"A red light North of Boise, erratic/still, movment!",09/19/2009,N,,https://nuforc.org/sighting/?id=72379
72452,09/18/2009 20:50,Preston,MO,USA,Triangle,"Ufo in Preston, Mo",09/19/2009,N,,https://nuforc.org/sighting/?id=72452
72417,09/18/2009 20:30,Freehold,NJ,USA,Light,"Strange light over Freehold, NJ",09/19/2009,N,,https://nuforc.org/sighting/?id=72417
72415,09/18/2009 20:15,Corry,PA,USA,Light,Bright light and beam vanishes into thin air,09/19/2009,N,,https://nuforc.org/sighting/?id=72415
72442,09/18/2009 20:05,Portsmouth,NH,USA,Light,single point of white light with a long funnel shaped trailing white light lasted for appx 15 - 20 seconds then faded out it was appx.2,09/19/2009,N,,https://nuforc.org/sighting/?id=72442
72410,09/18/2009 20:00,Hackettstown,NJ,USA,Light,"A pinpoint star-like light appeared and illuminated a foggy area beneath it, much like a flash-light, then diminished,.",09/19/2009,N,,https://nuforc.org/sighting/?id=72410
72437,09/18/2009 20:00,Martinsburg,WV,USA,Sphere,stationary object opened from the bottom a spotlight type beam that slowly brightened /expanded then faded away slowly then up in sky,09/19/2009,N,,https://nuforc.org/sighting/?id=72437
72557,09/18/2009 19:31,New Rochelle,NY,USA,Diamond,Slow moving star light,09/22/2009,N,,https://nuforc.org/sighting/?id=72557
72506,09/18/2009 04:35,Mt.Rainier/Paradise,WA,USA,Disk,Ufo flys in a erratic pattern over southeast Mt. Rainier,09/20/2009,N,,https://nuforc.org/sighting/?id=72506
72450,09/18/2009 04:15,Huntington Beach,CA,USA,Light,Two bright blue lights in western sky southern california,09/19/2009,N,,https://nuforc.org/sighting/?id=72450
72488,09/18/2009 02:00,Ka'anapali,HI,USA,Oval,"2am on 9/18 I saw an oval shape object  bright red/orange slowly moved south, stopped,  moved north, the moved up and disappeared.",09/20/2009,N,,https://nuforc.org/sighting/?id=72488
72358,09/17/2009 23:00,Cincinnati,OH,USA,Orb,.I was lying down for the night and looked up to see a very large orange orbe in the window that would minamize then expand to become l,09/17/2009,N,,https://nuforc.org/sighting/?id=72358
72548,09/17/2009 22:00,New Haven,MO,USA,Unknown,unknown object with many colored lights floating in sky for several minutes.,09/21/2009,N,,https://nuforc.org/sighting/?id=72548
73314,09/17/2009 21:10,Williamsville,NY,USA,Triangle,"Orange-yellowish, hazy lights in the shape of a triangle.",11/15/2009,N,,https://nuforc.org/sighting/?id=73314
72361,09/17/2009 20:50,Greenbrook,NJ,USA,Orb,"we watched as several orbs warped, appeared changed sizes, and did all sorts of maneuvers meanwhile terrestrial craft persued",09/18/2009,N,,https://nuforc.org/sighting/?id=72361
72349,09/17/2009 20:38,Harrogate (UK/England),,United Kingdom,,"Orangey red, flame like circle/oval in sky (high up) moving away quickly but lasted 2 minutes",09/17/2009,N,,https://nuforc.org/sighting/?id=72349
72352,09/17/2009 20:19,Clinton,CT,USA,Unknown,"It was a gold color but up very high like in space. No strobes, red, green lights.",09/17/2009,N,,https://nuforc.org/sighting/?id=72352
72534,09/17/2009 12:59,Scarborough (Canada),ON,Canada,Cone,Brilliant white color cone shaped UFO observed annd filmed quarter mile away in the afternoon,09/21/2009,N,,https://nuforc.org/sighting/?id=72534
72532,09/17/2009 12:53,Scarborough (Canada),ON,Canada,Changing,Bizarre changing shape/color object  witnessed by four witnesses,09/21/2009,N,,https://nuforc.org/sighting/?id=72532
74088,09/17/2009 11:50,Auburn,CA,USA,Triangle,"A large, black triangle ship flying low at mid-day with no sound",01/14/2010,N,,https://nuforc.org/sighting/?id=74088
72360,09/17/2009 09:50,Everett,WA,USA,Triangle,I saw a triangle ufo with four white lights moving quickly with no sound in Everett Wa.,09/17/2009,N,,https://nuforc.org/sighting/?id=72360
72363,09/17/2009 05:35,Oshawa (Canada),ON,Canada,Flash,"Rapid white flashes  witnessed,acknowledging in thought of a presence for a sign in the night sky *",09/18/2009,N,,https://nuforc.org/sighting/?id=72363
72346,09/17/2009 01:45,Santa Cruz/Aptos,CA,USA,Light,First noticed bright small light while star-gazing at Westcliff.  ((NUFORC Note:  Possible sighting of twinling star??  PD)),09/17/2009,N,,https://nuforc.org/sighting/?id=72346
75069,09/17/2009 01:00,Fairborn,OH,USA,Unknown,Pulsing glow of light dancing over WPAFB,04/17/2010,N,,https://nuforc.org/sighting/?id=75069
81500,09/17/2009 00:00,Houston,TX,USA,Orb,Glowing green orb.,05/23/2011,N,,https://nuforc.org/sighting/?id=81500
72553,09/17/2009 00:00,Brownsdale,MN,USA,Changing,((HOAX??))  Hurry up and check this out wierd things fill the sky and really scary things have been happening!!!,09/21/2009,N,,https://nuforc.org/sighting/?id=72553
72341,09/16/2009 22:30,Arlington,VT,USA,Light,"At about 10:30pm my wife and I saw an object in the sky NNW approximately 25 degrees off the horizon.

 The object appeared to be a b",09/16/2009,N,,https://nuforc.org/sighting/?id=72341
72354,09/16/2009 22:00,Kenova,WV,USA,Circle,"I saw a large, bright circular light, followed by a lot of ""sparks"".",09/17/2009,N,,https://nuforc.org/sighting/?id=72354
72364,09/16/2009 21:54,Dothan,AL,USA,Diamond,"Diamond shaped silent object floating over Dothan, AL",09/16/2009,N,,https://nuforc.org/sighting/?id=72364
72338,09/16/2009 21:30,Lansing,MI,USA,Other,"Flashing lights in the western sky; over Lansing, MI 9:30 PM  and continuning at 10:06 PM",09/16/2009,N,,https://nuforc.org/sighting/?id=72338
72353,09/16/2009 21:00,Kearney,MO,USA,Fireball,"hazy blue huge falling star, no sound, followed by small light disapearing moving S>N and spyplane next.",09/17/2009,N,,https://nuforc.org/sighting/?id=72353
72343,09/16/2009 20:30,Asotin,WA,USA,Flash,"Flash in the sky moving south, south of asotin washington",09/16/2009,N,,https://nuforc.org/sighting/?id=72343
178107,09/16/2009 19:00,Philadelphia,PA,USA,Sphere,"Stainless ball-bearing type orb or sphere , approximately 1000' in elevation and 10 to 20' in diameter.",09/06/2023,N,,https://nuforc.org/sighting/?id=178107
72340,09/16/2009 17:15,Columbus,OH,USA,Unknown,Silver looking object disappears into the sky.,09/16/2009,N,,https://nuforc.org/sighting/?id=72340
72357,09/16/2009 17:00,Ajo,AZ,USA,Orb,"Many lights, changing color and blinking randomly, merging and dividing, flying randomly and also in formation, in Ajo, AZ on 9/16/09.",09/17/2009,N,,https://nuforc.org/sighting/?id=72357
72736,09/16/2009 13:20,Aurora,CO,USA,Oval,"Brillant oblong object spotted over Aurora, CO.",10/05/2009,N,,https://nuforc.org/sighting/?id=72736
72328,09/16/2009 00:10,Los Angeles,CA,USA,Disk,Curcular disk shaped craft with 3 bright lights ascends straight up into the sky over Los Angeles at an unusually slow speed.,09/16/2009,N,,https://nuforc.org/sighting/?id=72328
72317,09/16/2009 00:02,Caersws (UK/Wales),,United Kingdom,Cigar,"ufo sighting--16\09\09--12:02---am wednesday,wales",09/15/2009,N,,https://nuforc.org/sighting/?id=72317
72326,09/16/2009 00:02,Conroe,TX,USA,Chevron,"Chevron object, no noise, no lights.",09/15/2009,N,,https://nuforc.org/sighting/?id=72326
72308,09/15/2009 23:00,Loleta,CA,USA,Light,Bright white light flickering red and green over the pacific ocean.  ((NUFORC Note:  Possible sighting of twinkling star?  PD)),09/15/2009,N,,https://nuforc.org/sighting/?id=72308
72332,09/15/2009 22:30,Renton,WA,USA,Sphere,Two brown spherical objects rotating around each other,09/16/2009,N,,https://nuforc.org/sighting/?id=72332
72466,09/15/2009 22:00,Palm Bay,FL,USA,Light,"Two green lights were witnessed by myself and my coworker in Palm Bay, Florida on September 15, 2009.",09/20/2009,N,,https://nuforc.org/sighting/?id=72466
73265,09/15/2009 22:00,Whitby (Canada),ON,Canada,Light,"Two lights in a staright line, very quickly with no sound.",11/12/2009,N,,https://nuforc.org/sighting/?id=73265
72347,09/15/2009 22:00,Sunset Beach,NC,USA,Light,"Mysterious Lights witnessed over Sunset Beach, NC",09/17/2009,N,,https://nuforc.org/sighting/?id=72347
180679,09/15/2009 22:00,Barcelona,Catalunya,Spain,Light,"Three lights forming a triangle shape, standing above the city, just above the mist. Stayed in place for several minutes.",03/03/2024,N,,https://nuforc.org/sighting/?id=180679
72335,09/15/2009 21:37,Post Falls,ID,USA,Light,Unkn object following aircraft,09/16/2009,N,,https://nuforc.org/sighting/?id=72335
72336,09/15/2009 21:30,Phenix City,AL,USA,Unknown,Extremely fast light in low sky.,09/16/2009,N,,https://nuforc.org/sighting/?id=72336
72337,09/15/2009 21:30,Ocean Isle Beach,NC,USA,Light,"Strange lights over Ocean Isle Beach, NC.",09/16/2009,N,,https://nuforc.org/sighting/?id=72337
72367,09/15/2009 21:00,Pass Christian,MS,USA,Sphere,Stationary orange lights appear then fade away after a few seconds off MS Gulf Coast.,09/18/2009,N,,https://nuforc.org/sighting/?id=72367
72319,09/15/2009 20:43,Mount Pleasant,SC,USA,Formation,"Half Arrow shaped string of white, christmas like, and barely flashing/flaring lights.  About 6 n the main line and 3 on the half arrow",09/15/2009,N,,https://nuforc.org/sighting/?id=72319
72330,09/15/2009 20:30,Troy,PA,USA,Light,Orange light traveling westerly then turning south and up increasing speed over Troy Pa.,09/16/2009,N,,https://nuforc.org/sighting/?id=72330
72324,09/15/2009 20:00,Pensacola,FL,USA,Sphere,Large Red Glowing Ball Diagonal descent from sky,09/15/2009,N,,https://nuforc.org/sighting/?id=72324
72325,09/15/2009 20:00,Seaside,OR,USA,Light,"Slow moving, multi-colored and unexplainable by me, a longtime resident. ((NUFORC Note:  Possible star?  PD))",09/15/2009,N,,https://nuforc.org/sighting/?id=72325
72323,09/15/2009 15:00,Oneonta,NY,USA,Oval,Disk shaped object discovered in photograph.,09/15/2009,N,,https://nuforc.org/sighting/?id=72323
135666,09/15/2009 14:30,Milton,FL,USA,Disk,"Silver disk with a slight dome in the center, about 20-30 feet in diameter, made no sound.",08/12/2017,Y,,https://nuforc.org/sighting/?id=135666
72331,09/15/2009 08:30,El  Dorado Hills,CA,USA,Unknown,"looks like a blinking star with white, red, blue lights , appears and disappears.  ((NUFORC Note:  Possible sighting of Sirius?  PD))",09/16/2009,N,,https://nuforc.org/sighting/?id=72331
